task,architecture,block,metric,kind,B,init_reps
single_shape,bn2_w16_gmp,6003,centered_logit_fidelity,selected,0.093030028275104,4
single_shape,bn2_w16_gmp,6003,prob_error_reduction,selected,0.0405191108584404,4
single_shape,bn2_w16_gmp,6004,centered_logit_fidelity,selected,0.06314626500835559,4
single_shape,bn2_w16_gmp,6004,prob_error_reduction,selected,0.055052921175956726,4
single_shape,bn2_w16_gmp,6005,centered_logit_fidelity,selected,-0.08323976527809206,4
single_shape,bn2_w16_gmp,6005,prob_error_reduction,selected,-0.14217904210090637,4
single_shape,bn2_w16_gmp,6006,centered_logit_fidelity,selected,0.15162800820881495,4
single_shape,bn2_w16_gmp,6006,prob_error_reduction,selected,0.21368812769651413,4
single_shape,bn2_w16_gmp,6007,centered_logit_fidelity,selected,0.06800208217105433,4
single_shape,bn2_w16_gmp,6007,prob_error_reduction,selected,0.21794788539409637,4
single_shape,bn2_w16_gmp,6008,centered_logit_fidelity,selected,0.07880501907930715,4
single_shape,bn2_w16_gmp,6008,prob_error_reduction,selected,0.18581614643335342,4
single_shape,bn2_w16_gmp,6009,centered_logit_fidelity,selected,0.08628708476176367,4
single_shape,bn2_w16_gmp,6009,prob_error_reduction,selected,0.12182752788066864,4
single_shape,bn2_w16_gmp,6010,centered_logit_fidelity,selected,0.10168447470609243,4
single_shape,bn2_w16_gmp,6010,prob_error_reduction,selected,0.13625061511993408,4
single_shape,bn2_w16_gmp,6011,centered_logit_fidelity,selected,0.055733413235264456,4
single_shape,bn2_w16_gmp,6011,prob_error_reduction,selected,-0.016515135765075684,4
single_shape,bn2_w16_gmp,6012,centered_logit_fidelity,selected,0.06660969669289464,4
single_shape,bn2_w16_gmp,6012,prob_error_reduction,selected,0.029199905693531036,4
single_shape,bn2_w16_gmp,6013,centered_logit_fidelity,selected,0.12835586401740487,4
single_shape,bn2_w16_gmp,6013,prob_error_reduction,selected,0.2346828356385231,4
single_shape,bn2_w16_gmp,6014,centered_logit_fidelity,selected,0.06828506521895507,4
single_shape,bn2_w16_gmp,6014,prob_error_reduction,selected,0.18741534650325775,4
single_shape,bn2_w16_gmp,6015,centered_logit_fidelity,selected,0.10631864608995151,4
single_shape,bn2_w16_gmp,6015,prob_error_reduction,selected,0.14965175837278366,4
single_shape,bn2_w16_gmp,6016,centered_logit_fidelity,selected,0.05156683670991881,4
single_shape,bn2_w16_gmp,6016,prob_error_reduction,selected,0.057132869958877563,4
single_shape,bn2_w16_gmp,6017,centered_logit_fidelity,selected,0.029464777488724517,4
single_shape,bn2_w16_gmp,6017,prob_error_reduction,selected,0.10523571819067001,4
single_shape,bn2_w16_gmp,6018,centered_logit_fidelity,selected,0.003854992768981963,4
single_shape,bn2_w16_gmp,6018,prob_error_reduction,selected,0.1255800649523735,4
single_shape,bn2_w16_gmp,6019,centered_logit_fidelity,selected,0.061883169681570496,4
single_shape,bn2_w16_gmp,6019,prob_error_reduction,selected,0.09883376955986023,4
single_shape,bn2_w16_gmp,6020,centered_logit_fidelity,selected,0.08856129615180615,4
single_shape,bn2_w16_gmp,6020,prob_error_reduction,selected,0.21251298859715462,4
single_shape,bn2_w16_gmp,6021,centered_logit_fidelity,selected,0.00485949877075198,4
single_shape,bn2_w16_gmp,6021,prob_error_reduction,selected,-0.005910836160182953,4
single_shape,bn2_w16_gmp,6022,centered_logit_fidelity,selected,0.03650674774884735,4
single_shape,bn2_w16_gmp,6022,prob_error_reduction,selected,0.09300094097852707,4
single_shape,bn2_w16_gmp,6023,centered_logit_fidelity,selected,0.035153438326683384,4
single_shape,bn2_w16_gmp,6023,prob_error_reduction,selected,0.04671946167945862,4
single_shape,bn2_w16_gmp,6024,centered_logit_fidelity,selected,0.09491214630959391,4
single_shape,bn2_w16_gmp,6024,prob_error_reduction,selected,0.262722484767437,4
single_shape,bn2_w16_gmp,6025,centered_logit_fidelity,selected,0.19315823589914757,4
single_shape,bn2_w16_gmp,6025,prob_error_reduction,selected,0.17966479063034058,4
single_shape,bn2_w16_gmp,6026,centered_logit_fidelity,selected,0.038046137397045626,4
single_shape,bn2_w16_gmp,6026,prob_error_reduction,selected,0.1215876042842865,4
single_shape,bn2_w16_gmp,6027,centered_logit_fidelity,selected,0.10693503623521519,4
single_shape,bn2_w16_gmp,6027,prob_error_reduction,selected,0.2501038834452629,4
single_shape,bn2_w16_gmp,6028,centered_logit_fidelity,selected,0.003601384543195349,4
single_shape,bn2_w16_gmp,6028,prob_error_reduction,selected,-0.09071581810712814,4
single_shape,bn2_w16_gmp,6029,centered_logit_fidelity,selected,0.13542248910054938,4
single_shape,bn2_w16_gmp,6029,prob_error_reduction,selected,0.3015701472759247,4
single_shape,bn2_w16_gmp,6030,centered_logit_fidelity,selected,-0.0023448183989602245,4
single_shape,bn2_w16_gmp,6030,prob_error_reduction,selected,0.002468220889568329,4
single_shape,bn2_w16_gmp,6031,centered_logit_fidelity,selected,0.10361689357743657,4
single_shape,bn2_w16_gmp,6031,prob_error_reduction,selected,0.14463340491056442,4
single_shape,bn2_w16_gmp,6032,centered_logit_fidelity,selected,0.15017539236123695,4
single_shape,bn2_w16_gmp,6032,prob_error_reduction,selected,0.155195914208889,4
single_shape,bn2_w16_gmp,6033,centered_logit_fidelity,selected,0.07004925408789693,4
single_shape,bn2_w16_gmp,6033,prob_error_reduction,selected,0.2474316582083702,4
single_shape,bn2_w16_gmp,6034,centered_logit_fidelity,selected,0.12477622333891401,4
single_shape,bn2_w16_gmp,6034,prob_error_reduction,selected,0.12334994226694107,4
