task,architecture,metric,n,mean,sd,ci_low,ci_high,t_stat,p_two_sided
single_shape,plain4_w64_gap,prob_fidelity,100,0.042244961893866895,0.052039847356750824,0.03191912716554343,0.05257079662219036,8.117810493229031,1.3416073213510402e-12
single_shape,plain4_w64_gap,raw_logit_error_reduction,100,557.8141901993752,332.0758822795555,491.9231307161642,623.7052496825861,16.797792913180714,9.674635050786443e-31
single_shape,plain4_w64_gap,raw_logit_fidelity,100,0.0792656159738257,0.09470006977483533,0.06047506759746122,0.09805616435019018,8.370175033903616,3.840353833102671e-13
single_shape,plain4_w64_gmp,agreement,100,0.001697591549163917,0.005686918625534482,0.0005691835152561123,0.002825999583071722,2.985081484271053,0.0035718796037666795
single_shape,plain4_w64_gmp,centered_logit_error_reduction,100,32.214177799224856,10.539285319289162,30.122954940410914,34.3054006580388,30.565808613479675,3.1976286261936525e-52
single_shape,plain4_w64_gmp,centered_logit_fidelity,100,0.002140396533841049,0.002937688813244502,0.0015574953396684966,0.002723297728013602,7.285987965066692,7.842856543163458e-11
single_shape,plain4_w64_gmp,cf_accuracy,100,0.0016927085896895732,0.005703257908413537,0.0005610584875752299,0.0028243586918039166,2.967967812208637,0.0037593887128136
single_shape,plain4_w64_gmp,prob_error_reduction,100,0.001467980369925499,0.009399678235987625,-0.0003971197196049568,0.0033330804594559546,1.561734703114822,0.12154160725502977
single_shape,plain4_w64_gmp,prob_fidelity,100,0.0007169866569675071,0.0046973960826892595,-0.00021507863659125893,0.001649051950526273,1.5263491609952387,0.13011149422041135
single_shape,plain4_w64_gmp,raw_logit_error_reduction,100,33.167405967712405,10.910388242148725,31.002548237866343,35.33226369755847,30.399840254612528,5.207209653250591e-52
single_shape,plain4_w64_gmp,raw_logit_fidelity,100,0.0021706699454425204,0.0029877640465037513,0.0015778327386012031,0.0027635071522838376,7.265198695936564,8.670483420354774e-11
single_shape,res4_w16_gap,agreement,100,0.05743326983967563,0.050577533184003445,0.04739758996836321,0.06746894971098805,11.355490516061883,1.2434958238320646e-19
single_shape,res4_w16_gap,centered_logit_error_reduction,100,621.399572956562,325.3523882192645,556.8426005621831,685.9565453509409,19.09927805840425,5.693660865000225e-35
single_shape,res4_w16_gap,centered_logit_fidelity,100,0.1538694838983929,0.12291080712133776,0.1294813131960602,0.17825765460072557,12.51879208200892,4.0387457274435743e-22
single_shape,res4_w16_gap,cf_accuracy,100,0.057859703048161466,0.050594703096878677,0.047820616293630616,0.06789878980269232,11.435921056275747,8.340140409539057e-20
single_shape,res4_w16_gap,prob_error_reduction,100,0.1240884816646576,0.10067185480201472,0.10411300158007719,0.144063961749238,12.32603510769668,1.0356474034791866e-21
single_shape,res4_w16_gap,prob_fidelity,100,0.055907788588113065,0.05171830369419358,0.04564575509838173,0.0661698220778444,10.810058450232939,1.88535118759574e-18
single_shape,res4_w16_gap,raw_logit_error_reduction,100,680.4990288949012,346.00956043682527,611.8432253719299,749.1548324178726,19.66705856438748,5.7018376153182516e-36
single_shape,res4_w16_gap,raw_logit_fidelity,100,0.14947210452009296,0.11704054421046686,0.12624872133556217,0.17269548770462376,12.770968003302036,1.1843503662933968e-22
single_shape,res4_w16_gmp,agreement,100,0.011302083376795053,0.014499448154152694,0.008425078295183236,0.01417908845840687,7.794836918367886,6.584851578548503e-12
single_shape,res4_w16_gmp,centered_logit_error_reduction,100,61.26251508712769,23.579880236965494,56.58375527887124,65.94127489538414,25.98084234163676,5.287672648746995e-46
single_shape,res4_w16_gmp,centered_logit_fidelity,100,0.013941572454893818,0.011124496467985443,0.011734231007929825,0.01614891390185781,12.532317750304905,3.780985467679051e-22
single_shape,res4_w16_gmp,cf_accuracy,100,0.011302083776245126,0.014512582131898025,0.008422472628504905,0.014181694923985348,7.787782817368962,6.816701587944818e-12
single_shape,res4_w16_gmp,prob_error_reduction,100,0.01939885064959526,0.026869859707145245,0.014067287537828618,0.024730413761361904,7.219557846979272,1.0803793464524755e-10
single_shape,res4_w16_gmp,prob_fidelity,100,0.009638677633395381,0.01346223119692181,0.006967478898684605,0.012309876368106158,7.159792082310472,1.4401993460963052e-10
single_shape,res4_w16_gmp,raw_logit_error_reduction,100,66.04449911117554,26.005479071942275,60.88444787030817,71.2045503520429,25.396378558713803,3.759671627287608e-45
single_shape,res4_w16_gmp,raw_logit_fidelity,100,0.01373231987321592,0.010968161664320098,0.011555998643007496,0.015908641103424343,12.520165451141867,4.011787998704007e-22
single_shape,tiny_gap,agreement,100,0.11468750445637851,0.033861514611836355,0.10796864532645883,0.1214063635862982,33.869573104178066,2.977669954177882e-56
single_shape,tiny_gap,centered_logit_error_reduction,100,9.635064504034817,1.165746951165944,9.403755017858453,9.866373990211182,82.65142357351331,3.7405468368629326e-93
single_shape,tiny_gap,centered_logit_fidelity,100,-0.013547271460480641,0.020676656041942857,-0.017649968602535114,-0.009444574318426168,-6.551964414845337,2.569266669625742e-09
single_shape,tiny_gap,cf_accuracy,100,0.13812825993518346,0.03369439044256021,0.13144256186623354,0.14481395800413338,40.99443798238601,6.439659142319258e-64
single_shape,tiny_gap,prob_error_reduction,100,0.26435307690640913,0.038415104993018326,0.25673068665399723,0.27197546715882104,68.81487814609733,2.0702570759311743e-85
single_shape,tiny_gap,prob_fidelity,100,-0.0607899265663503,0.027903975869951834,-0.06632668076013198,-0.055253172372568625,-21.7853996325346,1.4994327279359106e-39
single_shape,tiny_gap,raw_logit_error_reduction,100,9.637543937191367,1.1629275372983028,9.406793883893974,9.86829399048876,82.87312517838537,2.879952638007275e-93
single_shape,tiny_gap,raw_logit_fidelity,100,-0.01539877058095705,0.02050324222791259,-0.01946705866006771,-0.011330482501846388,-7.510407578365122,2.643031554526118e-11
single_shape,tiny_gmp,agreement,100,-0.010133465311373584,0.03451656625543446,-0.01698230089883246,-0.0032846297239147093,-2.9358265930575063,0.00413630478820361
single_shape,tiny_gmp,centered_logit_error_reduction,100,53.08517321646214,4.575216693883367,52.17735096434368,53.992995468580595,116.02766987502909,1.378546110181267e-107
single_shape,tiny_gmp,centered_logit_fidelity,100,0.05689552099853258,0.02371599955042735,0.0521897521653552,0.06160128983170996,23.990353380449168,4.840718896884223e-43
single_shape,tiny_gmp,cf_accuracy,100,-0.010229494136583526,0.034510943216367135,-0.01707721399109872,-0.003381774282068332,-2.964130557791331,0.0038026601764293267
single_shape,tiny_gmp,prob_error_reduction,100,0.34592861955054105,0.05795698889954699,0.3344286955668024,0.3574285435342797,59.68712766464044,1.9559857721216127e-79
single_shape,tiny_gmp,prob_fidelity,100,0.0754960721430745,0.03003977511960512,0.06953552904165805,0.08145661524449094,25.13203638924808,9.230054919194897e-45
