task,architecture,metric,k,n,mean,sd,ci_low,ci_high
single_shape,plain4_w16_gmp,centered_logit_fidelity,7,100,0.01759646805854244,0.019733041501063007,0.013681004513265689,0.021511931603819187
single_shape,plain4_w16_gmp,centered_logit_fidelity,8,100,0.01848244690043708,0.014343852431163984,0.015636315385940118,0.02132857841493404
single_shape,plain4_w16_gmp,centered_logit_fidelity,9,100,0.018566529933774976,0.015229840361785096,0.015544599192194076,0.021588460675355876
single_shape,plain4_w16_gmp,centered_logit_fidelity,10,100,0.01614759258662828,0.014919656933701484,0.013187208966657848,0.01910797620659871
single_shape,plain4_w16_gmp,centered_logit_fidelity,11,100,0.0121244252247241,0.017272246040579153,0.008697236886155247,0.015551613563292953
single_shape,plain4_w16_gmp,centered_logit_fidelity,12,100,0.006042938883926652,0.014600531915951162,0.003145876590945771,0.008940001176907533
single_shape,plain4_w16_gmp,centered_logit_fidelity,13,100,0.007512667124064015,0.01289631613432419,0.004953758215389668,0.010071576032738363
single_shape,plain4_w16_gmp,centered_logit_fidelity,14,100,0.006263369933564484,0.008943282220827992,0.004488828715025652,0.008037911152103316
single_shape,plain4_w16_gmp,centered_logit_fidelity,15,100,0.0022939880592736566,0.003237783673530338,0.0016515415342147927,0.0029364345843325207
single_shape,plain4_w16_gmp,centered_logit_fidelity,16,100,0.0,0.0,0.0,0.0
single_shape,plain4_w16_gmp,cf_accuracy,1,100,-0.00045572917151730507,0.0011631473404702737,-0.0006865228385326826,-0.00022493550450192757
single_shape,plain4_w16_gmp,cf_accuracy,2,100,-0.003968098936602473,0.005244315586901558,-0.005008684925302367,-0.002927512947902579
single_shape,plain4_w16_gmp,cf_accuracy,3,100,-0.009267578378494363,0.011547380289471547,-0.011558829150172794,-0.006976327606815932
single_shape,plain4_w16_gmp,cf_accuracy,4,100,-0.0030859374330611897,0.017129637696278358,-0.006484829182210112,0.0003129543160877322
single_shape,plain4_w16_gmp,cf_accuracy,5,100,-0.00634114627900999,0.022654860067693745,-0.010836362017223603,-0.0018459305407963764
single_shape,plain4_w16_gmp,cf_accuracy,6,100,0.00201822925824672,0.024740016211518306,-0.00289072669669502,0.00692718521318846
single_shape,plain4_w16_gmp,cf_accuracy,7,100,0.00586588554084301,0.028883495867623937,0.00013477332868144527,0.011596997753004573
single_shape,plain4_w16_gmp,cf_accuracy,8,100,0.014401042386889457,0.02467786090175352,0.009504419393874357,0.019297665379904558
single_shape,plain4_w16_gmp,cf_accuracy,9,100,0.015068358816206455,0.024610070312074378,0.010185186946911295,0.019951530685501616
single_shape,plain4_w16_gmp,cf_accuracy,10,100,0.023909505903720856,0.0322730258049302,0.017505837415608017,0.030313174391833696
single_shape,plain4_w16_gmp,cf_accuracy,11,100,0.02858723923563957,0.03970465777655313,0.02070897373392215,0.03646550473735699
single_shape,plain4_w16_gmp,cf_accuracy,12,100,0.026728516966104506,0.038426417077112925,0.019103882150790782,0.034353151781418234
single_shape,plain4_w16_gmp,cf_accuracy,13,100,0.027047526687383652,0.03698682289367426,0.019708538590288347,0.034386514784478954
single_shape,plain4_w16_gmp,cf_accuracy,14,100,0.01128906086087227,0.021309788530897968,0.007060736497099313,0.015517385224645226
single_shape,plain4_w16_gmp,cf_accuracy,15,100,0.0013606750965118408,0.0036426312810547406,0.0006378980228870646,0.002083452170136617
single_shape,plain4_w16_gmp,cf_accuracy,16,100,-1.953125e-05,0.0004599372814981753,-0.00011079278506152533,7.173028506152532e-05
single_shape,plain4_w16_gmp,prob_error_reduction,1,100,-0.0020188680291175843,0.0028413791994506975,-0.0025826593064610963,-0.0014550767517740725
single_shape,plain4_w16_gmp,prob_error_reduction,2,100,-0.01214681625366211,0.01026245661575518,-0.01418311029185227,-0.01011052221547195
single_shape,plain4_w16_gmp,prob_error_reduction,3,100,-0.023434750735759735,0.021244239111435356,-0.027650068672606255,-0.019219432798913215
single_shape,plain4_w16_gmp,prob_error_reduction,4,100,-0.010674991011619568,0.03373343727660957,-0.017368436819572154,-0.003981545203666984
single_shape,plain4_w16_gmp,prob_error_reduction,5,100,-0.02027778923511505,0.04413114053653469,-0.02903436494965851,-0.011521213520571586
single_shape,plain4_w16_gmp,prob_error_reduction,6,100,0.002479540556669235,0.047200385758903125,-0.006886039997754135,0.011845121111092606
single_shape,plain4_w16_gmp,prob_error_reduction,7,100,0.008874991685152054,0.05486129290010581,-0.0020106790506816963,0.019760662420985804
single_shape,plain4_w16_gmp,prob_error_reduction,8,100,0.019595141261816024,0.04489517595330472,0.010686964344715812,0.028503318178916236
single_shape,plain4_w16_gmp,prob_error_reduction,9,100,0.02306762870401144,0.04657179323719777,0.013826774543308891,0.03230848286471399
single_shape,plain4_w16_gmp,prob_error_reduction,10,100,0.03612376071512699,0.05888054763788297,0.024440582640949095,0.047806938789304886
single_shape,plain4_w16_gmp,prob_error_reduction,11,100,0.047412204509601,0.0692259243536515,0.03367627925042557,0.06114812976877643
single_shape,plain4_w16_gmp,prob_error_reduction,12,100,0.04565949460258707,0.06406986255625403,0.03294664386559396,0.05837234533958018
single_shape,plain4_w16_gmp,prob_error_reduction,13,100,0.04437330272907275,0.06132798719982465,0.03220449954821606,0.05654210590992944
single_shape,plain4_w16_gmp,prob_error_reduction,14,100,0.017505430949097445,0.03298622613635067,0.010960248042236453,0.024050613855958438
single_shape,plain4_w16_gmp,prob_error_reduction,15,100,0.0027210696518778477,0.005064537754664618,0.001716155485402353,0.003725983818353342
single_shape,plain4_w16_gmp,prob_error_reduction,16,100,0.0008704614639282227,0.0009202189781492784,0.0006878700543666898,0.0010530528734897556
single_shape,plain4_w16_gmp,prob_fidelity,1,100,-0.0010133108717131664,0.001427866211539541,-0.00129663050586659,-0.000729991237559743
single_shape,plain4_w16_gmp,prob_fidelity,2,100,-0.00610465121367633,0.005145214740584537,-0.007125573444458345,-0.0050837289828943154
single_shape,plain4_w16_gmp,prob_fidelity,3,100,-0.011787276342699899,0.010635923431362057,-0.013897674299528276,-0.009676878385871522
single_shape,plain4_w16_gmp,prob_fidelity,4,100,-0.005419837838873217,0.016896133015060193,-0.008772397193347353,-0.0020672784843990813
single_shape,plain4_w16_gmp,prob_fidelity,5,100,-0.010250387482841542,0.02211308889103288,-0.014638104065794015,-0.00586267089988907
single_shape,plain4_w16_gmp,prob_fidelity,6,100,0.001110508695395991,0.023631081358735047,-0.0035784105262359946,0.005799427917027977
single_shape,plain4_w16_gmp,prob_fidelity,7,100,0.004262786875898809,0.027485930000775413,-0.0011910179478668145,0.009716591699664434
single_shape,plain4_w16_gmp,prob_fidelity,8,100,0.009592579446376169,0.022529326838986917,0.005122272224201302,0.014062886668551036
single_shape,plain4_w16_gmp,prob_fidelity,9,100,0.011300776036656024,0.02340169369684045,0.0066573723037456406,0.015944179769566406
single_shape,plain4_w16_gmp,prob_fidelity,10,100,0.01779796500281546,0.029574123804042333,0.011929817224785842,0.023666112780845076
single_shape,plain4_w16_gmp,prob_fidelity,11,100,0.0234043893860527,0.03476275044859527,0.016506705513665596,0.030302073258439807
single_shape,plain4_w16_gmp,prob_fidelity,12,100,0.02247803307293024,0.0321006145785869,0.01610857471261282,0.02884749143324766
single_shape,plain4_w16_gmp,prob_fidelity,13,100,0.021816365258074157,0.03072655859975528,0.015719549414319373,0.02791318110182894
single_shape,plain4_w16_gmp,prob_fidelity,14,100,0.008335837749261908,0.016529637618694522,0.005055999032602487,0.01161567646592133
single_shape,plain4_w16_gmp,prob_fidelity,15,100,0.0009287238829271325,0.0024272879295718654,0.00044709729730337314,0.0014103504685508918
single_shape,plain4_w16_gmp,prob_fidelity,16,100,0.0,0.0,0.0,0.0
single_shape,plain4_w16_gmp,raw_logit_error_reduction,1,100,25.116448669433595,17.144441754143692,21.714619474027806,28.518277864839384
single_shape,plain4_w16_gmp,raw_logit_error_reduction,2,100,55.62651870727539,20.16915362526679,51.62452105503489,59.628516359515885
single_shape,plain4_w16_gmp,raw_logit_error_reduction,3,100,82.85030166625977,35.75721467765936,75.75529451576713,89.9453088167524
single_shape,plain4_w16_gmp,raw_logit_error_reduction,4,100,99.34692161560059,38.84739437843374,91.63875577053548,107.0550874606657
single_shape,plain4_w16_gmp,raw_logit_error_reduction,5,100,110.47007110595703,42.70010193379647,101.99744449680634,118.94269771510773
single_shape,plain4_w16_gmp,raw_logit_error_reduction,6,100,139.10601043701172,47.28242613203169,129.72415129268074,148.4878695813427
single_shape,plain4_w16_gmp,raw_logit_error_reduction,7,100,159.77507263183594,50.91512242281202,149.6724077314918,169.87773753218008
single_shape,plain4_w16_gmp,raw_logit_error_reduction,8,100,173.80650287628174,56.91221542581418,162.51388461625788,185.0991211363056
single_shape,plain4_w16_gmp,raw_logit_error_reduction,9,100,186.76482345581056,66.44175635485064,173.58133753056364,199.94830938105747
single_shape,plain4_w16_gmp,raw_logit_error_reduction,10,100,196.98267784118653,68.62572184897961,183.36584578042655,210.5995099019465
single_shape,plain4_w16_gmp,raw_logit_error_reduction,11,100,203.51296642303467,69.51732252292895,189.71922144514508,217.30671140092426
single_shape,plain4_w16_gmp,raw_logit_error_reduction,12,100,207.00402359962465,68.21560961047949,193.46856670443316,220.53948049481613
single_shape,plain4_w16_gmp,raw_logit_error_reduction,13,100,217.1364838552475,68.66677718906199,203.51150552431307,230.76146218618192
single_shape,plain4_w16_gmp,raw_logit_error_reduction,14,100,224.2419865655899,72.41852699364034,209.87257967861996,238.61139345255987
single_shape,plain4_w16_gmp,raw_logit_error_reduction,15,100,226.28073461413385,72.9808147952021,211.79975762841096,240.76171159985674
single_shape,plain4_w16_gmp,raw_logit_error_reduction,16,100,227.1006639099121,74.03000355193306,212.41150511253727,241.78982270728693
single_shape,plain4_w16_gmp,raw_logit_fidelity,1,100,-0.003255486507697314,0.009899582773291601,-0.005219778502937121,-0.0012911945124575068
single_shape,plain4_w16_gmp,raw_logit_fidelity,2,100,0.0021802889836329015,0.008843577625008292,0.0004255313200117214,0.003935046647254081
single_shape,plain4_w16_gmp,raw_logit_fidelity,3,100,0.007620316286215956,0.012251375086449518,0.005189377673538291,0.01005125489889362
single_shape,plain4_w16_gmp,raw_logit_fidelity,4,100,0.009454933356074531,0.012417600412498007,0.006991012032424028,0.011918854679725034
single_shape,plain4_w16_gmp,raw_logit_fidelity,5,100,0.006414360859668433,0.015768731102863923,0.0032855025037373748,0.009543219215599492
single_shape,plain4_w16_gmp,raw_logit_fidelity,6,100,0.014442299130468725,0.015236675734380131,0.011419012102670477,0.017465586158266974
single_shape,plain4_w16_gmp,raw_logit_fidelity,7,100,0.017444386233263495,0.01898648313356545,0.01367705606480048,0.02121171640172651
single_shape,plain4_w16_gmp,raw_logit_fidelity,8,100,0.018259366546924363,0.01391988616731457,0.015497359137190476,0.02102137395665825
single_shape,plain4_w16_gmp,raw_logit_fidelity,9,100,0.018528524861346388,0.01507307125207824,0.015537700512262033,0.021519349210430742
single_shape,plain4_w16_gmp,raw_logit_fidelity,10,100,0.01660966152415184,0.014669225462231974,0.013698968941271462,0.01952035410703222
single_shape,plain4_w16_gmp,raw_logit_fidelity,11,100,0.012349266966051929,0.017180595221435096,0.008940264138380317,0.01575826979372354
single_shape,plain4_w16_gmp,raw_logit_fidelity,12,100,0.005957228622245774,0.014312920923913043,0.0031172345898513557,0.008797222654640193
single_shape,plain4_w16_gmp,raw_logit_fidelity,13,100,0.007297775314696242,0.01273029926968647,0.004771807753728235,0.00982374287566425
single_shape,plain4_w16_gmp,raw_logit_fidelity,14,100,0.0060746208392782304,0.008729345365070449,0.00434252933431572,0.0078067123442407405
single_shape,plain4_w16_gmp,raw_logit_fidelity,15,100,0.0022840238021141867,0.0032954113527724712,0.0016301426952520404,0.0029379049089763333
single_shape,plain4_w16_gmp,raw_logit_fidelity,16,100,0.0,0.0,0.0,0.0
single_shape,plain4_w64_gap,agreement,1,100,-0.014983724448247812,0.023638873966788074,-0.019674189892379387,-0.010293259004116238
single_shape,plain4_w64_gap,agreement,2,100,-0.019847005516639912,0.04677809574821476,-0.029128794571293935,-0.01056521646198589
single_shape,plain4_w64_gap,agreement,3,100,-0.07120117431099061,0.060441546061926546,-0.08319408833860721,-0.059208260283374024
single_shape,plain4_w64_gap,agreement,4,100,-0.05088867229409516,0.0559772159216012,-0.06199576636752058,-0.039781578220669744
single_shape,plain4_w64_gap,agreement,5,100,0.007760417051613331,0.053066597598903385,-0.0027691472002625847,0.018289981303489248
single_shape,plain4_w64_gap,agreement,6,100,0.04097656403668225,0.06382164707598287,0.028312964636049157,0.05364016343731534
single_shape,plain4_w64_gap,agreement,7,100,0.05235026052221656,0.05694426995055022,0.04105128194905708,0.06364923909537604
single_shape,plain4_w64_gap,agreement,8,100,0.09634114914573728,0.07141510846734145,0.08217084226370913,0.11051145602776544
single_shape,plain4_w64_gap,agreement,9,100,0.027252606637775897,0.06033777541772691,0.015280282957289101,0.03922493031826269
single_shape,plain4_w64_gap,agreement,10,100,0.036438803020864725,0.0671356482188252,0.023117633895711184,0.049759972146018266
single_shape,plain4_w64_gap,agreement,11,100,0.03713867250829935,0.06371331137680804,0.02449656926074273,0.049780775755855974
single_shape,plain4_w64_gap,agreement,12,100,0.029580079093575476,0.060664612049902165,0.017542903934492524,0.04161725425265843
single_shape,plain4_w64_gap,agreement,13,100,0.03599283993244171,0.0658133478424156,0.022934043889484272,0.049051635975399153
single_shape,plain4_w64_gap,agreement,14,100,0.05750325620174408,0.05567463569599694,0.046456200609604544,0.06855031179388361
single_shape,plain4_w64_gap,agreement,15,100,0.01087890550494194,0.01705955485176602,0.0074939197126026955,0.014263891297281185
single_shape,plain4_w64_gap,agreement,16,100,0.0,0.0,0.0,0.0
single_shape,plain4_w64_gap,centered_logit_error_reduction,1,100,76.83343078613281,302.2444809816979,16.861568517400464,136.80529305486516
single_shape,plain4_w64_gap,centered_logit_error_reduction,2,100,426.915857925415,403.28135125749105,346.89608858303603,506.935627267794
single_shape,plain4_w64_gap,centered_logit_error_reduction,3,100,546.7405642890931,428.871249732166,461.64320391243155,631.8379246657546
single_shape,plain4_w64_gap,centered_logit_error_reduction,4,100,809.5987843513489,521.9152878955601,706.0394681979013,913.1581005047964
single_shape,plain4_w64_gap,centered_logit_error_reduction,5,100,840.176847820282,429.75301545051593,754.9045259950526,925.4491696455113
single_shape,plain4_w64_gap,centered_logit_error_reduction,6,100,907.857305316925,449.510926473622,818.6645852936974,997.0500253401526
single_shape,plain4_w64_gap,centered_logit_error_reduction,7,100,888.7043552207947,466.53478357383926,796.1337326136035,981.2749778279859
single_shape,plain4_w64_gap,centered_logit_error_reduction,8,100,743.7043204116821,482.76897812101714,647.9124814029047,839.4961594204595
single_shape,plain4_w64_gap,centered_logit_error_reduction,9,100,638.0732764339447,525.5627132114297,533.7902319663577,742.3563209015316
single_shape,plain4_w64_gap,centered_logit_error_reduction,10,100,715.2200113916397,502.9056406303515,615.4326216729227,815.0074011103567
single_shape,plain4_w64_gap,centered_logit_error_reduction,11,100,824.381090297699,499.79546269656095,725.2108273568497,923.5513532385482
single_shape,plain4_w64_gap,centered_logit_error_reduction,12,100,879.7528632616996,506.25335490017886,779.3012144026567,980.2045121207426
single_shape,plain4_w64_gap,centered_logit_error_reduction,13,100,1068.9798759198188,552.0159387728971,959.4479375939115,1178.511814245726
single_shape,plain4_w64_gap,centered_logit_error_reduction,14,100,1189.8182620733976,588.6920140872355,1073.0089947118533,1306.6275294349418
single_shape,plain4_w64_gap,centered_logit_error_reduction,15,100,1184.7016014406086,581.4431637619532,1069.330663248558,1300.072539632659
single_shape,plain4_w64_gap,centered_logit_error_reduction,16,100,1184.7623708343506,592.8170481974857,1067.1346072120632,1302.390134456638
single_shape,plain4_w64_gap,centered_logit_fidelity,1,100,-0.07620045599950333,0.06860029867023863,-0.0898122435500412,-0.06258866844896546
