task,architecture,block,metric,init_sd,init_mean,finite_reps
single_shape,bn2_w16_gap,6007,centered_logit_fidelity,0.41315424771377174,0.44951918264617996,4
single_shape,bn2_w16_gap,6007,cf_accuracy,0.041552493572523594,-0.0115559883415699,4
single_shape,bn2_w16_gap,6007,prob_error_reduction,0.04835885696008509,0.026715070009231567,4
single_shape,bn2_w16_gap,6007,prob_fidelity,0.020454021951032596,0.006604184679953468,4
single_shape,bn2_w16_gap,6007,raw_logit_error_reduction,74.38110708128357,20.73780632019043,4
single_shape,bn2_w16_gap,6007,raw_logit_fidelity,0.4232632966788897,0.4238324324477197,4
single_shape,bn2_w16_gap,6008,agreement,0.11954534861140721,-0.021321619889931753,4
single_shape,bn2_w16_gap,6008,centered_logit_error_reduction,73.6755102727501,-1.8453149795532227,4
single_shape,bn2_w16_gap,6008,centered_logit_fidelity,0.7162473465056518,0.27550352411569234,4
single_shape,bn2_w16_gap,6008,cf_accuracy,0.12243781951879892,-0.022298172378214076,4
single_shape,bn2_w16_gap,6008,prob_error_reduction,0.24103673970820258,-0.027345582842826843,4
single_shape,bn2_w16_gap,6008,prob_fidelity,0.13035695270463604,-0.03325710244165611,4
single_shape,bn2_w16_gap,6008,raw_logit_error_reduction,75.5242773655429,0.06661224365234375,4
single_shape,bn2_w16_gap,6008,raw_logit_fidelity,0.7407174653389789,0.29790456157428413,4
single_shape,bn2_w16_gap,6009,agreement,0.13081024539203276,-0.07877604133682325,4
single_shape,bn2_w16_gap,6009,centered_logit_error_reduction,92.88545895200562,-110.67097282409668,4
single_shape,bn2_w16_gap,6009,centered_logit_fidelity,0.540232329625201,-0.6417142353350234,4
single_shape,bn2_w16_gap,6009,cf_accuracy,0.12983167745054636,-0.07991536697954871,4
single_shape,bn2_w16_gap,6009,prob_error_reduction,0.20834125300934525,-0.12813344597816467,4
single_shape,bn2_w16_gap,6009,prob_fidelity,0.10605488070623009,-0.07401140785964054,4
single_shape,bn2_w16_gap,6009,raw_logit_error_reduction,94.26699106779368,-110.79019355773926,4
single_shape,bn2_w16_gap,6009,raw_logit_fidelity,0.5476656552805179,-0.634736802752862,4
single_shape,bn2_w16_gap,6010,agreement,0.21112655171437822,0.001790363181498833,4
single_shape,bn2_w16_gap,6010,centered_logit_error_reduction,91.40257422781767,-135.18688201904297,4
single_shape,bn2_w16_gap,6010,centered_logit_fidelity,0.8021689522607972,-0.8793708967340128,4
single_shape,bn2_w16_gap,6010,cf_accuracy,0.18814343315044757,-0.035644535135361366,4
single_shape,bn2_w16_gap,6010,prob_error_reduction,0.3554752086328185,0.07565013319253922,4
single_shape,bn2_w16_gap,6010,prob_fidelity,0.1806274493373482,-0.013335521717726867,4
single_shape,bn2_w16_gap,6010,raw_logit_error_reduction,97.82621607148862,-141.1071548461914,4
single_shape,bn2_w16_gap,6010,raw_logit_fidelity,0.8461350035673311,-0.9061644960749702,4
single_shape,bn2_w16_gap,6011,agreement,0.15251464814050938,0.15999349099001847,4
single_shape,bn2_w16_gap,6011,centered_logit_error_reduction,120.58399113857772,-4.454807281494141,4
single_shape,bn2_w16_gap,6011,centered_logit_fidelity,0.9049364418006572,0.08718771542411637,4
single_shape,bn2_w16_gap,6011,cf_accuracy,0.14170094458616012,0.04101562158029992,4
single_shape,bn2_w16_gap,6011,prob_error_reduction,0.16470739164276488,0.28242363780736923,4
single_shape,bn2_w16_gap,6011,prob_fidelity,0.17954899553079187,0.18213769270791835,4
single_shape,bn2_w16_gap,6011,raw_logit_error_reduction,121.96451532768536,-8.089435577392578,4
single_shape,bn2_w16_gap,6011,raw_logit_fidelity,0.9065752090026967,0.06823008579052083,4
single_shape,bn2_w16_gap,6012,agreement,0.26743447680574567,-0.05371093575377017,4
single_shape,bn2_w16_gap,6012,centered_logit_error_reduction,95.6297336703049,-42.83060836791992,4
single_shape,bn2_w16_gap,6012,centered_logit_fidelity,0.6197584433536858,-0.16373253317147785,4
single_shape,bn2_w16_gap,6012,cf_accuracy,0.28531526238165955,-0.12955729430541396,4
single_shape,bn2_w16_gap,6012,prob_error_reduction,0.47418211248547915,-0.06701882183551788,4
single_shape,bn2_w16_gap,6012,prob_fidelity,0.25078379460689376,-0.04981758216538114,4
single_shape,bn2_w16_gap,6012,raw_logit_error_reduction,95.1002770016779,-41.79423522949219,4
single_shape,bn2_w16_gap,6012,raw_logit_fidelity,0.6113509746276623,-0.15106448852717452,4
single_shape,bn2_w16_gap,6013,agreement,0.06219038128967042,-0.06233723861805629,4
single_shape,bn2_w16_gap,6013,centered_logit_error_reduction,53.12100311769396,-39.88352584838867,4
single_shape,bn2_w16_gap,6013,centered_logit_fidelity,0.5018772808121296,-0.23533568102560165,4
single_shape,bn2_w16_gap,6013,cf_accuracy,0.0688184738891755,-0.055501301772892475,4
single_shape,bn2_w16_gap,6013,prob_error_reduction,0.09595593511971894,-0.07772000133991241,4
single_shape,bn2_w16_gap,6013,prob_fidelity,0.044444565513645444,-0.06787940828833264,4
single_shape,bn2_w16_gap,6013,raw_logit_error_reduction,51.97021843480699,-40.356760025024414,4
single_shape,bn2_w16_gap,6013,raw_logit_fidelity,0.5027843472464809,-0.23256034882912266,4
single_shape,bn2_w16_gap,6014,agreement,0.11650114942748109,-0.0161132792418357,4
single_shape,bn2_w16_gap,6014,centered_logit_error_reduction,140.53644299321886,17.690574645996094,4
single_shape,bn2_w16_gap,6014,centered_logit_fidelity,0.9615189575115298,0.12677030024009284,4
single_shape,bn2_w16_gap,6014,cf_accuracy,0.05682988924568255,-0.08756510555394925,4
single_shape,bn2_w16_gap,6014,prob_error_reduction,0.2863266835918703,-0.006650619208812714,4
single_shape,bn2_w16_gap,6014,prob_fidelity,0.18261349690053155,-0.005599674921422396,4
single_shape,bn2_w16_gap,6014,raw_logit_error_reduction,142.58581372034752,16.08318519592285,4
single_shape,bn2_w16_gap,6014,raw_logit_fidelity,0.9630594226809518,0.12448469330585041,4
single_shape,bn2_w16_gap,6015,agreement,0.10408797088842449,-0.06705729220993817,4
single_shape,bn2_w16_gap,6015,centered_logit_error_reduction,100.08247943289446,0.16924571990966797,4
single_shape,bn2_w16_gap,6015,centered_logit_fidelity,0.7955950241330776,0.028525211359911956,4
single_shape,bn2_w16_gap,6015,cf_accuracy,0.10392818505369611,-0.0662434963742271,4
single_shape,bn2_w16_gap,6015,prob_error_reduction,0.14877760972179774,-0.0075130462646484375,4
single_shape,bn2_w16_gap,6015,prob_fidelity,0.07815939547075525,-0.009094301013262085,4
single_shape,bn2_w16_gap,6015,raw_logit_error_reduction,100.34399027861079,2.730160713195801,4
single_shape,bn2_w16_gap,6015,raw_logit_fidelity,0.7988989361680326,0.06032706376117625,4
single_shape,bn2_w16_gap,6016,agreement,0.08607795223953199,-0.022460934706032276,4
single_shape,bn2_w16_gap,6016,centered_logit_error_reduction,174.0284938202619,-31.34784698486328,4
single_shape,bn2_w16_gap,6016,centered_logit_fidelity,1.1990566346161624,-0.055774027034369164,4
single_shape,bn2_w16_gap,6016,cf_accuracy,0.0808767006399333,-0.02327474160119891,4
single_shape,bn2_w16_gap,6016,prob_error_reduction,0.08910404554070808,-0.02926678955554962,4
single_shape,bn2_w16_gap,6016,prob_fidelity,0.07049455880333047,-0.041898076301437784,4
single_shape,bn2_w16_gap,6016,raw_logit_error_reduction,176.86848731187874,-30.621773719787598,4
single_shape,bn2_w16_gap,6016,raw_logit_fidelity,1.2093981130118494,-0.022501204887814513,4
single_shape,bn2_w16_gap,6017,agreement,0.24971353702409696,0.14599609540891834,4
single_shape,bn2_w16_gap,6017,centered_logit_error_reduction,209.57912703266294,82.1803731918335,4
single_shape,bn2_w16_gap,6017,centered_logit_fidelity,1.0544385104547551,0.43419845241216914,4
single_shape,bn2_w16_gap,6017,cf_accuracy,0.04789288088286964,0.008300777451950125,4
single_shape,bn2_w16_gap,6017,prob_error_reduction,0.3842997759588326,0.2602805197238922,4
single_shape,bn2_w16_gap,6017,prob_fidelity,0.30126880975988124,0.17004127338626407,4
single_shape,bn2_w16_gap,6017,raw_logit_error_reduction,213.6760286423216,85.04742908477783,4
single_shape,bn2_w16_gap,6017,raw_logit_fidelity,1.0736062588932156,0.4486964463084452,4
single_shape,bn2_w16_gap,6018,agreement,0.13563702485080917,-0.13427734933793545,4
single_shape,bn2_w16_gap,6018,centered_logit_error_reduction,41.97914803849356,-106.9987907409668,4
single_shape,bn2_w16_gap,6018,centered_logit_fidelity,0.35999695901844775,-0.6515854021270258,4
single_shape,bn2_w16_gap,6018,cf_accuracy,0.14104271532366658,-0.13850912093766965,4
single_shape,bn2_w16_gap,6018,prob_error_reduction,0.2029943512828643,-0.22896216064691544,4
single_shape,bn2_w16_gap,6018,prob_fidelity,0.10842551795656584,-0.13466394870559395,4
single_shape,bn2_w16_gap,6018,raw_logit_error_reduction,42.57380546098923,-107.25989532470703,4
single_shape,bn2_w16_gap,6018,raw_logit_fidelity,0.36495439511813055,-0.6461694828138292,4
single_shape,bn2_w16_gap,6019,agreement,0.18549624348741645,-0.003906243247911334,4
single_shape,bn2_w16_gap,6019,centered_logit_error_reduction,123.60903653991006,-69.79606628417969,4
single_shape,bn2_w16_gap,6019,centered_logit_fidelity,0.9790311325214391,-0.3992141753757803,4
single_shape,bn2_w16_gap,6019,cf_accuracy,0.19207266435116901,-0.008951820200309157,4
single_shape,bn2_w16_gap,6019,prob_error_reduction,0.3789936363923497,0.05267496407032013,4
single_shape,bn2_w16_gap,6019,prob_fidelity,0.18102726199331753,-0.0014674106285077343,4
single_shape,bn2_w16_gap,6019,raw_logit_error_reduction,125.89113444309135,-71.78176498413086,4
single_shape,bn2_w16_gap,6019,raw_logit_fidelity,0.9963819560082489,-0.4068837928450022,4
single_shape,bn2_w16_gap,6020,agreement,0.0727583405317224,-0.010253905318677425,4
single_shape,bn2_w16_gap,6020,centered_logit_error_reduction,95.80086425366049,26.227877616882324,4
single_shape,bn2_w16_gap,6020,centered_logit_fidelity,0.5945239683090793,0.2426465791626154,4
single_shape,bn2_w16_gap,6020,cf_accuracy,0.06409235143165104,0.009277343284338713,4
single_shape,bn2_w16_gap,6020,prob_error_reduction,0.20515611474539752,-0.00015024840831756592,4
single_shape,bn2_w16_gap,6020,prob_fidelity,0.11131043597463429,-0.027757979036556107,4
single_shape,bn2_w16_gap,6020,raw_logit_error_reduction,95.90165377542611,25.325210571289062,4
single_shape,bn2_w16_gap,6020,raw_logit_fidelity,0.5936419573413763,0.23639676918723646,4
single_shape,bn2_w16_gap,6021,agreement,0.10023646095292449,-0.029947920542326756,4
single_shape,bn2_w16_gap,6021,centered_logit_error_reduction,108.6376263843786,-34.02279281616211,4
single_shape,bn2_w16_gap,6021,centered_logit_fidelity,0.7496814373228374,-0.1734090065242069,4
single_shape,bn2_w16_gap,6021,cf_accuracy,0.10020879521016855,-0.030110681735095568,4
single_shape,bn2_w16_gap,6021,prob_error_reduction,0.1555828046131628,-0.035388633608818054,4
single_shape,bn2_w16_gap,6021,prob_fidelity,0.08225483189219389,-0.027100562162692646,4
single_shape,bn2_w16_gap,6021,raw_logit_error_reduction,110.00665247087099,-33.54101848602295,4
single_shape,bn2_w16_gap,6021,raw_logit_fidelity,0.7565537901089506,-0.1671475435371765,4
single_shape,bn2_w16_gap,6022,agreement,0.06654440353296706,0.03320312814321369,4
single_shape,bn2_w16_gap,6022,centered_logit_error_reduction,60.02704440590192,-110.16084861755371,4
single_shape,bn2_w16_gap,6022,centered_logit_fidelity,0.474819788608795,-0.7875367002402106,4
single_shape,bn2_w16_gap,6022,cf_accuracy,0.06418266227238568,0.02262369793606922,4
single_shape,bn2_w16_gap,6022,prob_error_reduction,0.14408568269269795,0.056499890983104706,4
single_shape,bn2_w16_gap,6022,prob_fidelity,0.07147360756523823,0.019114658827229805,4
single_shape,bn2_w16_gap,6022,raw_logit_error_reduction,59.028557670679334,-115.57755470275879,4
single_shape,bn2_w16_gap,6022,raw_logit_fidelity,0.470856972105835,-0.8207020533234267,4
single_shape,bn2_w16_gap,6023,agreement,0.2139622898659369,0.12516276192036457,4
single_shape,bn2_w16_gap,6023,centered_logit_error_reduction,74.78787378117262,42.09426498413086,4
single_shape,bn2_w16_gap,6023,centered_logit_fidelity,0.7098352946666155,0.399128621689291,4
single_shape,bn2_w16_gap,6023,cf_accuracy,0.08150684263090895,0.019205721677280962,4
single_shape,bn2_w16_gap,6023,prob_error_reduction,0.4535422190690203,0.24380690604448318,4
single_shape,bn2_w16_gap,6023,prob_fidelity,0.5302631564391989,0.26461040430077387,4
single_shape,bn2_w16_gap,6023,raw_logit_error_reduction,78.44169932074793,43.51006317138672,4
single_shape,bn2_w16_gap,6023,raw_logit_fidelity,0.7562075855051973,0.41579185616835956,4
