task,architecture,anchor_family,block,metric,value_kind,B,init_reps
single_shape,plain2_w16_gmp,pixel_permuted_template,7016,prob_error_reduction,selected,0.03128138184547424,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7017,centered_logit_fidelity,selected,0.05464147846117497,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7017,prob_error_reduction,selected,0.05968736857175827,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7018,centered_logit_fidelity,selected,0.04879944362716587,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7018,prob_error_reduction,selected,0.012001100927591324,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7019,centered_logit_fidelity,selected,0.0036669212404523283,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7019,prob_error_reduction,selected,0.00877707451581955,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7020,centered_logit_fidelity,selected,0.028870080369400655,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7020,prob_error_reduction,selected,0.029560908675193787,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7021,centered_logit_fidelity,selected,0.006569556002666149,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7021,prob_error_reduction,selected,-0.016087766736745834,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7022,centered_logit_fidelity,selected,0.009921794806265899,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7022,prob_error_reduction,selected,0.03257932513952255,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7023,centered_logit_fidelity,selected,0.025242353676543025,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7023,prob_error_reduction,selected,0.008011944591999054,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7024,centered_logit_fidelity,selected,-0.018431934607026162,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7024,prob_error_reduction,selected,-0.02522166073322296,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7025,centered_logit_fidelity,selected,0.005382553060952311,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7025,prob_error_reduction,selected,-0.014346107840538025,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7026,centered_logit_fidelity,selected,0.018205816431946006,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7026,prob_error_reduction,selected,0.02026268094778061,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7027,centered_logit_fidelity,selected,-0.016633308163054458,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7027,prob_error_reduction,selected,-0.05267418548464775,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7028,centered_logit_fidelity,selected,0.002286462343587453,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7028,prob_error_reduction,selected,-0.0979626290500164,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7029,centered_logit_fidelity,selected,0.014596239912994524,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7029,prob_error_reduction,selected,-0.05464881286025047,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7030,centered_logit_fidelity,selected,-0.022376379226011683,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7030,prob_error_reduction,selected,-0.0745994821190834,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7031,centered_logit_fidelity,selected,0.04978795309718757,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7031,prob_error_reduction,selected,0.009031891822814941,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7032,centered_logit_fidelity,selected,0.024567169640048153,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7032,prob_error_reduction,selected,0.036602430045604706,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7033,centered_logit_fidelity,selected,-0.016913955074534692,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7033,prob_error_reduction,selected,-0.11595834046602249,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7034,centered_logit_fidelity,selected,0.0012321178580673164,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7034,prob_error_reduction,selected,-0.05200347304344177,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7035,centered_logit_fidelity,selected,0.026836118245532503,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7035,prob_error_reduction,selected,0.061542779207229614,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7036,centered_logit_fidelity,selected,0.05119764416086048,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7036,prob_error_reduction,selected,0.012791670858860016,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7037,centered_logit_fidelity,selected,0.022893884917978766,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7037,prob_error_reduction,selected,0.046416547149419785,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7038,centered_logit_fidelity,selected,0.023672888220630864,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7038,prob_error_reduction,selected,0.03258200362324715,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7039,centered_logit_fidelity,selected,0.014021341697006098,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7039,prob_error_reduction,selected,-0.0814921110868454,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7040,centered_logit_fidelity,selected,0.005222554853775263,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7040,prob_error_reduction,selected,-0.07286792248487473,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7041,centered_logit_fidelity,selected,0.007287543946850411,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7041,prob_error_reduction,selected,-0.03212113678455353,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7042,centered_logit_fidelity,selected,-0.022671951310438823,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7042,prob_error_reduction,selected,-0.0600070059299469,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7043,centered_logit_fidelity,selected,-0.022988496017774862,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7043,prob_error_reduction,selected,-0.06005252152681351,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7044,centered_logit_fidelity,selected,0.007782892886290929,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7044,prob_error_reduction,selected,-0.06724973022937775,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7045,centered_logit_fidelity,selected,0.021545311309177015,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7045,prob_error_reduction,selected,0.009017705917358398,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7046,centered_logit_fidelity,selected,0.02052733681925739,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7046,prob_error_reduction,selected,0.03746666759252548,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7047,centered_logit_fidelity,selected,0.022924711242696322,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7047,prob_error_reduction,selected,0.03291153907775879,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7048,centered_logit_fidelity,selected,0.03414572245443284,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7048,prob_error_reduction,selected,0.024934958666563034,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7049,centered_logit_fidelity,selected,0.015822090220284468,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7049,prob_error_reduction,selected,-0.04945751279592514,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7050,centered_logit_fidelity,selected,0.009604765643266358,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7050,prob_error_reduction,selected,-0.020453356206417084,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7051,centered_logit_fidelity,selected,0.012046628485414546,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7051,prob_error_reduction,selected,0.015246830880641937,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7052,centered_logit_fidelity,selected,0.010131379955743258,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7052,prob_error_reduction,selected,0.040054142475128174,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7053,centered_logit_fidelity,selected,-0.004271851313649516,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7053,prob_error_reduction,selected,-0.05588094890117645,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7054,centered_logit_fidelity,selected,-0.009993660064416515,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7054,prob_error_reduction,selected,-0.013515174388885498,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7055,centered_logit_fidelity,selected,0.002747865458164675,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7055,prob_error_reduction,selected,-0.12022173404693604,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7056,centered_logit_fidelity,selected,-0.012923824303957582,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7056,prob_error_reduction,selected,-0.11923566088080406,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7057,centered_logit_fidelity,selected,-0.0503699807745496,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7057,prob_error_reduction,selected,-0.09821205213665962,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7058,centered_logit_fidelity,selected,0.010648726784437845,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7058,prob_error_reduction,selected,0.093895822763443,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7059,centered_logit_fidelity,selected,0.030642320663071043,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7059,prob_error_reduction,selected,0.06874695047736168,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7060,centered_logit_fidelity,selected,0.015301581478232323,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7060,prob_error_reduction,selected,-0.03886602446436882,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7061,centered_logit_fidelity,selected,0.009192738465364753,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7061,prob_error_reduction,selected,-0.0301070436835289,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7062,centered_logit_fidelity,selected,-0.014605111804567764,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7062,prob_error_reduction,selected,-0.0626094862818718,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7063,centered_logit_fidelity,selected,-0.03448358772473549,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7063,prob_error_reduction,selected,-0.06956473737955093,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7064,centered_logit_fidelity,selected,-0.009508967472882116,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7064,prob_error_reduction,selected,0.048938505351543427,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7065,centered_logit_fidelity,selected,0.045108699501806654,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7065,prob_error_reduction,selected,0.056611157953739166,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7066,centered_logit_fidelity,selected,0.0029233376029478425,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7066,prob_error_reduction,selected,0.019247472286224365,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7067,centered_logit_fidelity,selected,-0.005328050447415231,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7067,prob_error_reduction,selected,-0.11156200617551804,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7068,centered_logit_fidelity,selected,0.03901149079430928,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7068,prob_error_reduction,selected,0.018029063940048218,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7069,centered_logit_fidelity,selected,-0.012034221557725946,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7069,prob_error_reduction,selected,-0.08256877213716507,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7070,centered_logit_fidelity,selected,0.02666010274730435,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7070,prob_error_reduction,selected,0.06478190422058105,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7071,centered_logit_fidelity,selected,0.009585583152973615,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7071,prob_error_reduction,selected,-0.04580941051244736,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7072,centered_logit_fidelity,selected,0.03050821479592672,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7072,prob_error_reduction,selected,0.012256890535354614,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7073,centered_logit_fidelity,selected,0.00879261957797621,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7073,prob_error_reduction,selected,0.00926303118467331,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7074,centered_logit_fidelity,selected,0.010746789242397914,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7074,prob_error_reduction,selected,-0.06533054262399673,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7075,centered_logit_fidelity,selected,0.02981628875613522,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7075,prob_error_reduction,selected,-0.039400890469551086,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7076,centered_logit_fidelity,selected,0.024250494443666754,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7076,prob_error_reduction,selected,0.024047724902629852,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7077,centered_logit_fidelity,selected,-0.004588397372195102,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7077,prob_error_reduction,selected,-0.04830862954258919,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7078,centered_logit_fidelity,selected,0.0017387266491318554,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7078,prob_error_reduction,selected,-0.005800694227218628,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7079,centered_logit_fidelity,selected,0.027417821236419518,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7079,prob_error_reduction,selected,0.04261931777000427,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7080,centered_logit_fidelity,selected,0.03255562094985508,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7080,prob_error_reduction,selected,-0.010595619678497314,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7081,centered_logit_fidelity,selected,0.0037341430417051485,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7081,prob_error_reduction,selected,-0.016033239662647247,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7082,centered_logit_fidelity,selected,0.026718227336230554,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7082,prob_error_reduction,selected,-0.010374531149864197,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7083,centered_logit_fidelity,selected,0.02862112237909792,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7083,prob_error_reduction,selected,0.04841243475675583,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7084,centered_logit_fidelity,selected,0.009662188047320955,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7084,prob_error_reduction,selected,0.041628167033195496,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7085,centered_logit_fidelity,selected,0.006926579821260562,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7085,prob_error_reduction,selected,-0.0007073059678077698,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7086,centered_logit_fidelity,selected,0.04072892916673297,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7086,prob_error_reduction,selected,0.030846819281578064,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7087,centered_logit_fidelity,selected,0.025747529462926258,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7087,prob_error_reduction,selected,-0.059124432504177094,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7088,centered_logit_fidelity,selected,-0.019564156953479128,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7088,prob_error_reduction,selected,-0.09202347323298454,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7089,centered_logit_fidelity,selected,0.004127829179681589,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7089,prob_error_reduction,selected,-0.023984543979167938,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7090,centered_logit_fidelity,selected,-0.012691190604243924,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7090,prob_error_reduction,selected,-0.03737746179103851,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7091,centered_logit_fidelity,selected,0.017799600856403502,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7091,prob_error_reduction,selected,-0.03497014939785004,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7092,centered_logit_fidelity,selected,0.02317990185939872,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7092,prob_error_reduction,selected,0.028342194855213165,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7093,centered_logit_fidelity,selected,0.01795683060531321,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7093,prob_error_reduction,selected,-0.04282614588737488,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7094,centered_logit_fidelity,selected,-0.021940715991232568,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7094,prob_error_reduction,selected,-0.04652043804526329,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7095,centered_logit_fidelity,selected,0.01523268373187997,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7095,prob_error_reduction,selected,-0.031860437244176865,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7096,centered_logit_fidelity,selected,-0.0044304939175490304,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7096,prob_error_reduction,selected,-0.08607343956828117,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7097,centered_logit_fidelity,selected,-0.016461481352228358,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7097,prob_error_reduction,selected,-0.07271136343479156,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7098,centered_logit_fidelity,selected,0.03475792556432164,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7098,prob_error_reduction,selected,0.0001835450530052185,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7099,centered_logit_fidelity,selected,-0.00211758889460667,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7099,prob_error_reduction,selected,0.001121319830417633,4
single_shape,plain2_w16_gmp,random_fullrank,7000,centered_logit_fidelity,selected,0.007445021077908107,4
single_shape,plain2_w16_gmp,random_fullrank,7000,prob_error_reduction,selected,0.0009046979248523712,4
single_shape,plain2_w16_gmp,random_fullrank,7001,centered_logit_fidelity,selected,-0.005542593836579138,4
single_shape,plain2_w16_gmp,random_fullrank,7001,prob_error_reduction,selected,-0.08335543423891068,4
single_shape,plain2_w16_gmp,random_fullrank,7002,centered_logit_fidelity,selected,-0.006932446737155443,4
single_shape,plain2_w16_gmp,random_fullrank,7002,prob_error_reduction,selected,-0.09092023223638535,4
single_shape,plain2_w16_gmp,random_fullrank,7003,centered_logit_fidelity,selected,0.04907912763068813,4
single_shape,plain2_w16_gmp,random_fullrank,7003,prob_error_reduction,selected,0.0038672834634780884,4
single_shape,plain2_w16_gmp,random_fullrank,7004,centered_logit_fidelity,selected,0.0059298553952431,4
single_shape,plain2_w16_gmp,random_fullrank,7004,prob_error_reduction,selected,0.0399661660194397,4
single_shape,plain2_w16_gmp,random_fullrank,7005,centered_logit_fidelity,selected,0.009569298702380574,4
single_shape,plain2_w16_gmp,random_fullrank,7005,prob_error_reduction,selected,-0.017359890043735504,4
single_shape,plain2_w16_gmp,random_fullrank,7006,centered_logit_fidelity,selected,0.021603884413588417,4
single_shape,plain2_w16_gmp,random_fullrank,7006,prob_error_reduction,selected,-0.02351973205804825,4
single_shape,plain2_w16_gmp,random_fullrank,7007,centered_logit_fidelity,selected,0.027190300154088395,4
single_shape,plain2_w16_gmp,random_fullrank,7007,prob_error_reduction,selected,-0.016047462821006775,4
single_shape,plain2_w16_gmp,random_fullrank,7008,centered_logit_fidelity,selected,-0.012552521980733783,4
single_shape,plain2_w16_gmp,random_fullrank,7008,prob_error_reduction,selected,-0.07556901127099991,4
single_shape,plain2_w16_gmp,random_fullrank,7009,centered_logit_fidelity,selected,0.00432095750897421,4
single_shape,plain2_w16_gmp,random_fullrank,7009,prob_error_reduction,selected,-0.043682295829057693,4
single_shape,plain2_w16_gmp,random_fullrank,7010,centered_logit_fidelity,selected,0.009736119949164387,4
single_shape,plain2_w16_gmp,random_fullrank,7010,prob_error_reduction,selected,-0.03621382266283035,4
single_shape,plain2_w16_gmp,random_fullrank,7011,centered_logit_fidelity,selected,-0.021440690285791153,4
single_shape,plain2_w16_gmp,random_fullrank,7011,prob_error_reduction,selected,-0.07726522535085678,4
single_shape,plain2_w16_gmp,random_fullrank,7012,centered_logit_fidelity,selected,0.010474617323001978,4
single_shape,plain2_w16_gmp,random_fullrank,7012,prob_error_reduction,selected,-0.027595676481723785,4
single_shape,plain2_w16_gmp,random_fullrank,7013,centered_logit_fidelity,selected,0.030896254019498928,4
single_shape,plain2_w16_gmp,random_fullrank,7013,prob_error_reduction,selected,-0.0347600057721138,4
single_shape,plain2_w16_gmp,random_fullrank,7014,centered_logit_fidelity,selected,-0.0032496355441788277,4
single_shape,plain2_w16_gmp,random_fullrank,7014,prob_error_reduction,selected,0.0004499182105064392,4
single_shape,plain2_w16_gmp,random_fullrank,7015,centered_logit_fidelity,selected,0.004192801116717576,4
single_shape,plain2_w16_gmp,random_fullrank,7015,prob_error_reduction,selected,-0.03438623249530792,4
single_shape,plain2_w16_gmp,random_fullrank,7016,centered_logit_fidelity,selected,0.009284744827327288,4
single_shape,plain2_w16_gmp,random_fullrank,7016,prob_error_reduction,selected,-0.016344524919986725,4
single_shape,plain2_w16_gmp,random_fullrank,7017,centered_logit_fidelity,selected,-0.005272730999711206,4
single_shape,plain2_w16_gmp,random_fullrank,7017,prob_error_reduction,selected,-0.01619536802172661,4
single_shape,plain2_w16_gmp,random_fullrank,7018,centered_logit_fidelity,selected,0.01675326616573769,4
single_shape,plain2_w16_gmp,random_fullrank,7018,prob_error_reduction,selected,-0.016463637351989746,4
single_shape,plain2_w16_gmp,random_fullrank,7019,centered_logit_fidelity,selected,0.0051420971088874945,4
single_shape,plain2_w16_gmp,random_fullrank,7019,prob_error_reduction,selected,-0.09867823868989944,4
single_shape,plain2_w16_gmp,random_fullrank,7020,centered_logit_fidelity,selected,0.00030681766851067827,4
single_shape,plain2_w16_gmp,random_fullrank,7020,prob_error_reduction,selected,-0.07187434285879135,4
single_shape,plain2_w16_gmp,random_fullrank,7021,centered_logit_fidelity,selected,0.03757870013638136,4
single_shape,plain2_w16_gmp,random_fullrank,7021,prob_error_reduction,selected,0.01031540334224701,4
single_shape,plain2_w16_gmp,random_fullrank,7022,centered_logit_fidelity,selected,0.025070065863887797,4
single_shape,plain2_w16_gmp,random_fullrank,7022,prob_error_reduction,selected,-0.037930913269519806,4
single_shape,plain2_w16_gmp,random_fullrank,7023,centered_logit_fidelity,selected,0.012595539007847156,4
single_shape,plain2_w16_gmp,random_fullrank,7023,prob_error_reduction,selected,-0.03845446556806564,4
single_shape,plain2_w16_gmp,random_fullrank,7024,centered_logit_fidelity,selected,0.02667311013058271,4
single_shape,plain2_w16_gmp,random_fullrank,7024,prob_error_reduction,selected,-0.06549263373017311,4
single_shape,plain2_w16_gmp,random_fullrank,7025,centered_logit_fidelity,selected,0.006440755932169057,4
single_shape,plain2_w16_gmp,random_fullrank,7025,prob_error_reduction,selected,-0.07859882712364197,4
single_shape,plain2_w16_gmp,random_fullrank,7026,centered_logit_fidelity,selected,0.017975037982514888,4
single_shape,plain2_w16_gmp,random_fullrank,7026,prob_error_reduction,selected,0.0052487850189208984,4
single_shape,plain2_w16_gmp,random_fullrank,7027,centered_logit_fidelity,selected,0.008547133545147634,4
single_shape,plain2_w16_gmp,random_fullrank,7027,prob_error_reduction,selected,-0.02690841257572174,4
single_shape,plain2_w16_gmp,random_fullrank,7028,centered_logit_fidelity,selected,0.03401726511343377,4
single_shape,plain2_w16_gmp,random_fullrank,7028,prob_error_reduction,selected,-0.021718386560678482,4
single_shape,plain2_w16_gmp,random_fullrank,7029,centered_logit_fidelity,selected,0.017843960915313734,4
single_shape,plain2_w16_gmp,random_fullrank,7029,prob_error_reduction,selected,-0.008562959730625153,4
single_shape,plain2_w16_gmp,random_fullrank,7030,centered_logit_fidelity,selected,0.011630214274269801,4
single_shape,plain2_w16_gmp,random_fullrank,7030,prob_error_reduction,selected,-0.007138755172491074,4
single_shape,plain2_w16_gmp,random_fullrank,7031,centered_logit_fidelity,selected,0.027290747413547797,4
single_shape,plain2_w16_gmp,random_fullrank,7031,prob_error_reduction,selected,0.015192132443189621,4
single_shape,plain2_w16_gmp,random_fullrank,7032,centered_logit_fidelity,selected,0.052748019033044574,4
single_shape,plain2_w16_gmp,random_fullrank,7032,prob_error_reduction,selected,-0.010958105325698853,4
single_shape,plain2_w16_gmp,random_fullrank,7033,centered_logit_fidelity,selected,0.022353257196522355,4
single_shape,plain2_w16_gmp,random_fullrank,7033,prob_error_reduction,selected,0.00466223806142807,4
single_shape,plain2_w16_gmp,random_fullrank,7034,centered_logit_fidelity,selected,-0.02476037434249917,4
single_shape,plain2_w16_gmp,random_fullrank,7034,prob_error_reduction,selected,-0.08073846250772476,4
single_shape,plain2_w16_gmp,random_fullrank,7035,centered_logit_fidelity,selected,0.027343955077115067,4
single_shape,plain2_w16_gmp,random_fullrank,7035,prob_error_reduction,selected,-0.042417190968990326,4
single_shape,plain2_w16_gmp,random_fullrank,7036,centered_logit_fidelity,selected,0.03804905651651305,4
single_shape,plain2_w16_gmp,random_fullrank,7036,prob_error_reduction,selected,0.0015897378325462341,4
single_shape,plain2_w16_gmp,random_fullrank,7037,centered_logit_fidelity,selected,0.008747892035491048,4
single_shape,plain2_w16_gmp,random_fullrank,7037,prob_error_reduction,selected,-0.046514227986335754,4
single_shape,plain2_w16_gmp,random_fullrank,7038,centered_logit_fidelity,selected,-0.01887009759222512,4
single_shape,plain2_w16_gmp,random_fullrank,7038,prob_error_reduction,selected,-0.06117963418364525,4
single_shape,plain2_w16_gmp,random_fullrank,7039,centered_logit_fidelity,selected,0.003932463665024255,4
single_shape,plain2_w16_gmp,random_fullrank,7039,prob_error_reduction,selected,-0.03704656660556793,4
single_shape,plain2_w16_gmp,random_fullrank,7040,centered_logit_fidelity,selected,0.01782060106536766,4
single_shape,plain2_w16_gmp,random_fullrank,7040,prob_error_reduction,selected,-0.021776631474494934,4
single_shape,plain2_w16_gmp,random_fullrank,7041,centered_logit_fidelity,selected,0.013108453125238312,4
single_shape,plain2_w16_gmp,random_fullrank,7041,prob_error_reduction,selected,-0.04467742145061493,4
single_shape,plain2_w16_gmp,random_fullrank,7042,centered_logit_fidelity,selected,0.04937597755858705,4
single_shape,plain2_w16_gmp,random_fullrank,7042,prob_error_reduction,selected,0.004078209400177002,4
single_shape,plain2_w16_gmp,random_fullrank,7043,centered_logit_fidelity,selected,0.009008126259512542,4
single_shape,plain2_w16_gmp,random_fullrank,7043,prob_error_reduction,selected,-0.052134472876787186,4
single_shape,plain2_w16_gmp,random_fullrank,7044,centered_logit_fidelity,selected,0.009843137775309554,4
single_shape,plain2_w16_gmp,random_fullrank,7044,prob_error_reduction,selected,-0.05468177795410156,4
single_shape,plain2_w16_gmp,random_fullrank,7045,centered_logit_fidelity,selected,0.022683474064305667,4
single_shape,plain2_w16_gmp,random_fullrank,7045,prob_error_reduction,selected,0.011708121746778488,4
single_shape,plain2_w16_gmp,random_fullrank,7046,centered_logit_fidelity,selected,0.01688250535182803,4
single_shape,plain2_w16_gmp,random_fullrank,7046,prob_error_reduction,selected,-0.04388280212879181,4
single_shape,plain2_w16_gmp,random_fullrank,7047,centered_logit_fidelity,selected,0.031818784576031295,4
single_shape,plain2_w16_gmp,random_fullrank,7047,prob_error_reduction,selected,0.013394750654697418,4
single_shape,plain2_w16_gmp,random_fullrank,7048,centered_logit_fidelity,selected,0.01240307047817614,4
single_shape,plain2_w16_gmp,random_fullrank,7048,prob_error_reduction,selected,0.005116604268550873,4
single_shape,plain2_w16_gmp,random_fullrank,7049,centered_logit_fidelity,selected,0.024032655808507025,4
