task,architecture,profile,method,k,metric,n,mean,sd,ci_low,ci_high
single_shape,TinyCNN,template_init,contrast,14,centered_logit_fidelity,50,0.008796856722141404,0.010793339471322194,0.0057294235840936935,0.011864289860189114
single_shape,TinyCNN,template_init,contrast,15,centered_logit_fidelity,50,0.004777902972951391,0.005943117559787134,0.0030888876506184326,0.006466918295284349
single_shape,TinyCNN,template_init,contrast,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,retention_0p1,contrast,1,centered_logit_fidelity,50,-0.032154316008023855,0.0440829221252071,-0.04468254385707085,-0.01962608815897686
single_shape,TinyCNN,retention_0p1,contrast,2,centered_logit_fidelity,50,-0.04177123882561315,0.04943034387533009,-0.05581918712105457,-0.02772329053017173
single_shape,TinyCNN,retention_0p1,contrast,3,centered_logit_fidelity,50,-0.03725963426431293,0.047618070108016074,-0.050792540053786306,-0.023726728474839556
single_shape,TinyCNN,retention_0p1,contrast,4,centered_logit_fidelity,50,-0.012116589187161006,0.043612771156968384,-0.024511201609426284,0.00027802323510427336
single_shape,TinyCNN,retention_0p1,contrast,5,centered_logit_fidelity,50,0.012896978406069064,0.042518187230918304,0.0008134432936633875,0.024980513518474738
single_shape,TinyCNN,retention_0p1,contrast,6,centered_logit_fidelity,50,0.022035959922828887,0.03793042585861254,0.011256252166197285,0.03281566767946049
single_shape,TinyCNN,retention_0p1,contrast,7,centered_logit_fidelity,50,0.01941195308517278,0.0331182548297534,0.009999849203050597,0.028824056967294967
single_shape,TinyCNN,retention_0p1,contrast,8,centered_logit_fidelity,50,0.01485097476612342,0.028006900208596645,0.006891501794657553,0.022810447737589286
single_shape,TinyCNN,retention_0p1,contrast,9,centered_logit_fidelity,50,0.014015889347898491,0.02635851191488704,0.0065248831461408655,0.021506895549656117
single_shape,TinyCNN,retention_0p1,contrast,10,centered_logit_fidelity,50,0.010514498205681741,0.02845400566727217,0.002427959268785314,0.01860103714257817
single_shape,TinyCNN,retention_0p1,contrast,11,centered_logit_fidelity,50,0.004252718869907663,0.02485825134511867,-0.00281191799549756,0.011317355735312886
single_shape,TinyCNN,retention_0p1,contrast,12,centered_logit_fidelity,50,0.0009511780247402579,0.026929910802780562,-0.0067022179441904636,0.00860457399367098
single_shape,TinyCNN,retention_0p1,contrast,13,centered_logit_fidelity,50,0.0014415528318098558,0.020514741318807907,-0.004388672142303674,0.007271777805923385
single_shape,TinyCNN,retention_0p1,contrast,14,centered_logit_fidelity,50,0.003563471987304974,0.012822513662194914,-8.064607504185617e-05,0.007207590049651803
single_shape,TinyCNN,retention_0p1,contrast,15,centered_logit_fidelity,50,0.002159186847358243,0.005750689058462401,0.0005248591000095292,0.003793514594706957
single_shape,TinyCNN,retention_0p1,contrast,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_early,contrast,1,centered_logit_fidelity,50,-0.034851331421347914,0.05014544495947226,-0.04910250919626413,-0.0206001536464317
single_shape,TinyCNN,release_early,contrast,2,centered_logit_fidelity,50,-0.05027859769358734,0.04769659151992507,-0.06383381902141434,-0.03672337636576034
single_shape,TinyCNN,release_early,contrast,3,centered_logit_fidelity,50,-0.04100777751071097,0.048299801460244235,-0.05473442920678044,-0.027281125814641496
single_shape,TinyCNN,release_early,contrast,4,centered_logit_fidelity,50,-0.007005161643793445,0.05344522130213197,-0.02219412547913275,0.008183802191545858
single_shape,TinyCNN,release_early,contrast,5,centered_logit_fidelity,50,0.024284535956415637,0.049420197350514006,0.010239471271421156,0.03832960064141012
single_shape,TinyCNN,release_early,contrast,6,centered_logit_fidelity,50,0.03025562193767299,0.04235445774475523,0.018218618230386792,0.04229262564495919
single_shape,TinyCNN,release_early,contrast,7,centered_logit_fidelity,50,0.03417766861113508,0.03338355444381524,0.02469016741293229,0.04366516980933787
single_shape,TinyCNN,release_early,contrast,8,centered_logit_fidelity,50,0.027504268468891094,0.03126088201392457,0.018620024100510717,0.03638851283727147
single_shape,TinyCNN,release_early,contrast,9,centered_logit_fidelity,50,0.025138298475920987,0.03230755401402329,0.015956593216377123,0.03432000373546485
single_shape,TinyCNN,release_early,contrast,10,centered_logit_fidelity,50,0.01887935814131589,0.02599511236836922,0.011491628947967202,0.026267087334664575
single_shape,TinyCNN,release_early,contrast,11,centered_logit_fidelity,50,0.01134553498060185,0.025200277118064007,0.004183695466027066,0.018507374495176636
single_shape,TinyCNN,release_early,contrast,12,centered_logit_fidelity,50,0.0063464827359685635,0.023749060523240856,-0.00040292558571426024,0.013095891057651387
single_shape,TinyCNN,release_early,contrast,13,centered_logit_fidelity,50,0.005436518186324486,0.01836053383369493,0.00021851220556542896,0.010654524167083543
single_shape,TinyCNN,release_early,contrast,14,centered_logit_fidelity,50,0.0060390078940036765,0.010657076265543644,0.0030103003305579972,0.009067715457449357
single_shape,TinyCNN,release_early,contrast,15,centered_logit_fidelity,50,0.0039178328980243714,0.006500062877974391,0.0020705354675795255,0.005765130328469217
single_shape,TinyCNN,release_early,contrast,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_default,contrast,1,centered_logit_fidelity,50,-0.04422201612830354,0.04376888906335465,-0.05666099676865037,-0.031783035487956704
single_shape,TinyCNN,release_default,contrast,2,centered_logit_fidelity,50,-0.05833740448332495,0.05485536840354031,-0.07392712769067092,-0.042747681275978985
single_shape,TinyCNN,release_default,contrast,3,centered_logit_fidelity,50,-0.04514122337828453,0.054448547056979366,-0.06061532923818934,-0.02966711751837972
single_shape,TinyCNN,release_default,contrast,4,centered_logit_fidelity,50,-0.016452957307588775,0.052600603214577865,-0.03140188333835038,-0.0015040312768271665
single_shape,TinyCNN,release_default,contrast,5,centered_logit_fidelity,50,0.01843657962699463,0.04025064322352589,0.006997473391188067,0.029875685862801198
single_shape,TinyCNN,release_default,contrast,6,centered_logit_fidelity,50,0.028654427918024493,0.03895255763965296,0.017584233523318952,0.03972462231273004
single_shape,TinyCNN,release_default,contrast,7,centered_logit_fidelity,50,0.03317250080302995,0.030907117416205426,0.02438879522090706,0.041956206385152836
single_shape,TinyCNN,release_default,contrast,8,centered_logit_fidelity,50,0.02710068122354321,0.030386508274448987,0.018464931122449832,0.03573643132463659
single_shape,TinyCNN,release_default,contrast,9,centered_logit_fidelity,50,0.026134677328250998,0.028142246558764527,0.018136739349664595,0.0341326153068374
single_shape,TinyCNN,release_default,contrast,10,centered_logit_fidelity,50,0.01734994077526157,0.02835748204066755,0.009290833549527222,0.025409048000995922
single_shape,TinyCNN,release_default,contrast,11,centered_logit_fidelity,50,0.011569932133641493,0.027205624435368798,0.0038381792173118904,0.019301685049971096
single_shape,TinyCNN,release_default,contrast,12,centered_logit_fidelity,50,0.004792816959763984,0.025830548343131025,-0.002548143655084288,0.012133777574612255
single_shape,TinyCNN,release_default,contrast,13,centered_logit_fidelity,50,0.003589874593183002,0.020253258149552773,-0.00216603768646316,0.009345786872829165
single_shape,TinyCNN,release_default,contrast,14,centered_logit_fidelity,50,0.003714430143548466,0.0132709860589863,-5.714236374310903e-05,0.007486002650840041
single_shape,TinyCNN,release_default,contrast,15,centered_logit_fidelity,50,0.003463094869796921,0.006753805379481368,0.0015436846183181716,0.00538250512127567
single_shape,TinyCNN,release_default,contrast,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_late,contrast,1,centered_logit_fidelity,50,-0.03922856649274704,0.03890343195114913,-0.050284799521255724,-0.02817233346423835
single_shape,TinyCNN,release_late,contrast,2,centered_logit_fidelity,50,-0.05942012459286817,0.04871258325071629,-0.0732640875757957,-0.045576161609940644
single_shape,TinyCNN,release_late,contrast,3,centered_logit_fidelity,50,-0.04517364759351133,0.04656465189776708,-0.05840717524011,-0.031940119946912655
single_shape,TinyCNN,release_late,contrast,4,centered_logit_fidelity,50,-0.01705449024856093,0.04263062744895722,-0.029169980517364524,-0.004938999979757339
single_shape,TinyCNN,release_late,contrast,5,centered_logit_fidelity,50,0.01547487991795772,0.04037913648566682,0.003999256301098314,0.02695050353481713
single_shape,TinyCNN,release_late,contrast,6,centered_logit_fidelity,50,0.029625080359902654,0.035680402534573503,0.019484822156754997,0.03976533856305031
single_shape,TinyCNN,release_late,contrast,7,centered_logit_fidelity,50,0.035692243804157184,0.027257183784129304,0.027945837883038435,0.04343864972527593
single_shape,TinyCNN,release_late,contrast,8,centered_logit_fidelity,50,0.03004541680323599,0.026951883929494554,0.022385776140787742,0.03770505746568424
single_shape,TinyCNN,release_late,contrast,9,centered_logit_fidelity,50,0.02577848826375327,0.030391185973118653,0.017141408775407017,0.03441556775209953
single_shape,TinyCNN,release_late,contrast,10,centered_logit_fidelity,50,0.013821857838765465,0.026280119454048796,0.00635313052787264,0.02129058514965829
single_shape,TinyCNN,release_late,contrast,11,centered_logit_fidelity,50,0.006814994152736779,0.02436259303744213,-0.00010877818022643568,0.013738766485699994
single_shape,TinyCNN,release_late,contrast,12,centered_logit_fidelity,50,0.002782400656268298,0.023832693215736136,-0.003990775813638325,0.009555577126174922
single_shape,TinyCNN,release_late,contrast,13,centered_logit_fidelity,50,0.0018002659305031866,0.01945681952271399,-0.0037293009958000566,0.007329832856806429
single_shape,TinyCNN,release_late,contrast,14,centered_logit_fidelity,50,0.0016051317337550275,0.012893952328187483,-0.0020592889728276997,0.005269552440337755
single_shape,TinyCNN,release_late,contrast,15,centered_logit_fidelity,50,0.0020920437596313145,0.005830675626802687,0.0004349840810783973,0.0037491034381842317
single_shape,TinyCNN,release_late,contrast,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,template_init,auroc,1,centered_logit_fidelity,50,-0.06133684020936332,0.049437288102930646,-0.07538676203245266,-0.047286918386273975
single_shape,TinyCNN,template_init,auroc,2,centered_logit_fidelity,50,-0.05113306460057666,0.04431056629130512,-0.06372598820580065,-0.038540140995352655
single_shape,TinyCNN,template_init,auroc,3,centered_logit_fidelity,50,-0.030351655516610423,0.04447631129569914,-0.042991683330897326,-0.017711627702323516
single_shape,TinyCNN,template_init,auroc,4,centered_logit_fidelity,50,-0.004394816213829919,0.0430948693752737,-0.016642242578281934,0.007852610150622094
single_shape,TinyCNN,template_init,auroc,5,centered_logit_fidelity,50,0.017772705304047474,0.0424659511421614,0.005704015523809907,0.029841395084285044
single_shape,TinyCNN,template_init,auroc,6,centered_logit_fidelity,50,0.03218782974339446,0.043367273278649934,0.019862987046178157,0.04451267244061076
single_shape,TinyCNN,template_init,auroc,7,centered_logit_fidelity,50,0.024603604281969123,0.038423764818110946,0.013683691144354537,0.035523517419583706
single_shape,TinyCNN,template_init,auroc,8,centered_logit_fidelity,50,0.020291997648402126,0.04097918613421615,0.008645841808283683,0.03193815348852057
single_shape,TinyCNN,template_init,auroc,9,centered_logit_fidelity,50,0.017311673410495748,0.03106207472450322,0.008483929448618545,0.02613941737237295
single_shape,TinyCNN,template_init,auroc,10,centered_logit_fidelity,50,0.010864768855019741,0.033881576128479876,0.0012357314600665754,0.020493806249972907
single_shape,TinyCNN,template_init,auroc,11,centered_logit_fidelity,50,0.013617624714217904,0.022000580700851553,0.007365128859955852,0.019870120568479956
single_shape,TinyCNN,template_init,auroc,12,centered_logit_fidelity,50,0.015081970980625282,0.022527192780752405,0.008679813629189343,0.021484128332061224
single_shape,TinyCNN,template_init,auroc,13,centered_logit_fidelity,50,0.014598499775186173,0.019444092800230055,0.00907254974339363,0.020124449806978716
single_shape,TinyCNN,template_init,auroc,14,centered_logit_fidelity,50,0.012360246239409171,0.013625018008584035,0.008488058965296898,0.016232433513521445
single_shape,TinyCNN,template_init,auroc,15,centered_logit_fidelity,50,0.004724123953317427,0.006520911878955226,0.0028709013023536004,0.006577346604281253
single_shape,TinyCNN,template_init,auroc,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,retention_0p1,auroc,1,centered_logit_fidelity,50,-0.03470973447556413,0.041048687700424635,-0.04637564244225105,-0.023043826508877208
single_shape,TinyCNN,retention_0p1,auroc,2,centered_logit_fidelity,50,-0.034189368895149,0.04872511833119532,-0.04803689430853206,-0.020341843481765945
single_shape,TinyCNN,retention_0p1,auroc,3,centered_logit_fidelity,50,-0.019778052016405978,0.04759359075111394,-0.03330400084962321,-0.006252103183188744
single_shape,TinyCNN,retention_0p1,auroc,4,centered_logit_fidelity,50,-0.0096220397239108,0.043384142110209724,-0.02195167649001228,0.0027075970421906806
single_shape,TinyCNN,retention_0p1,auroc,5,centered_logit_fidelity,50,0.01141256223457145,0.04287038762940279,-0.0007710671235878607,0.023596191592730763
single_shape,TinyCNN,retention_0p1,auroc,6,centered_logit_fidelity,50,0.02190896834454946,0.04295410685225176,0.009701546246511927,0.03411639044258699
single_shape,TinyCNN,retention_0p1,auroc,7,centered_logit_fidelity,50,0.017410181728385175,0.02678458502918463,0.009798086887332903,0.025022276569437448
single_shape,TinyCNN,retention_0p1,auroc,8,centered_logit_fidelity,50,0.012294854387738505,0.03157612231110386,0.00332101971817423,0.02126868905730278
single_shape,TinyCNN,retention_0p1,auroc,9,centered_logit_fidelity,50,0.010091391225513786,0.03195035594778464,0.0010112005331841013,0.01917158191784347
single_shape,TinyCNN,retention_0p1,auroc,10,centered_logit_fidelity,50,0.006747273664475735,0.03686995035964929,-0.003731050290020247,0.017225597618971716
single_shape,TinyCNN,retention_0p1,auroc,11,centered_logit_fidelity,50,0.005545474128483257,0.024595538243844795,-0.0014445004996424,0.012535448756608914
single_shape,TinyCNN,retention_0p1,auroc,12,centered_logit_fidelity,50,0.006539890291520787,0.02412435036061634,-0.00031617422184365435,0.01339595480488523
single_shape,TinyCNN,retention_0p1,auroc,13,centered_logit_fidelity,50,0.006216481426970775,0.018241000561898885,0.0010324464261832703,0.01140051642775828
single_shape,TinyCNN,retention_0p1,auroc,14,centered_logit_fidelity,50,0.007258501739585121,0.012932016453523584,0.003583263328274678,0.010933740150895564
single_shape,TinyCNN,retention_0p1,auroc,15,centered_logit_fidelity,50,0.002824677180387123,0.006070524306517991,0.0010994532612643138,0.004549901099509932
single_shape,TinyCNN,retention_0p1,auroc,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_early,auroc,1,centered_logit_fidelity,50,-0.049796066993139015,0.05021593281159478,-0.06406727719397909,-0.035524856792298935
single_shape,TinyCNN,release_early,auroc,2,centered_logit_fidelity,50,-0.051911354720897335,0.04700242795769701,-0.0652692969471394,-0.03855341249465526
single_shape,TinyCNN,release_early,auroc,3,centered_logit_fidelity,50,-0.025760855225446133,0.04059294656680778,-0.03729724299503909,-0.01422446745585318
single_shape,TinyCNN,release_early,auroc,4,centered_logit_fidelity,50,0.0011826374892406988,0.046001153895560656,-0.011890745797052784,0.014256020775534181
single_shape,TinyCNN,release_early,auroc,5,centered_logit_fidelity,50,0.025752704547054056,0.046054692248402807,0.012664105829234414,0.0388413032648737
single_shape,TinyCNN,release_early,auroc,6,centered_logit_fidelity,50,0.03479420488664048,0.04174505162010756,0.022930392483698988,0.046658017289581966
single_shape,TinyCNN,release_early,auroc,7,centered_logit_fidelity,50,0.028665330353951246,0.03094788072694616,0.019870039967096246,0.03746062074080625
single_shape,TinyCNN,release_early,auroc,8,centered_logit_fidelity,50,0.024036125571567535,0.03294978308524209,0.014671900829475344,0.033400350313659725
single_shape,TinyCNN,release_early,auroc,9,centered_logit_fidelity,50,0.016379697881400566,0.028075345005649587,0.008400773113837209,0.02435862264896392
single_shape,TinyCNN,release_early,auroc,10,centered_logit_fidelity,50,0.014292210225780191,0.029530098708040565,0.005899849030476547,0.022684571421083835
single_shape,TinyCNN,release_early,auroc,11,centered_logit_fidelity,50,0.013882207088120928,0.019615361899366548,0.008307582916910208,0.019456831259331647
single_shape,TinyCNN,release_early,auroc,12,centered_logit_fidelity,50,0.014960369041180975,0.022236465630994042,0.008640835431513599,0.02127990265084835
single_shape,TinyCNN,release_early,auroc,13,centered_logit_fidelity,50,0.013391904438651148,0.01929623120558752,0.007907976207104598,0.018875832670197698
single_shape,TinyCNN,release_early,auroc,14,centered_logit_fidelity,50,0.011552401332792504,0.014832596722786147,0.007337023985340413,0.015767778680244593
single_shape,TinyCNN,release_early,auroc,15,centered_logit_fidelity,50,0.004415826690326492,0.005899639662006208,0.002739167649826437,0.006092485730826547
single_shape,TinyCNN,release_early,auroc,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_default,auroc,1,centered_logit_fidelity,50,-0.04935798162994696,0.042671239530508324,-0.061485013724622506,-0.03723094953527141
single_shape,TinyCNN,release_default,auroc,2,centered_logit_fidelity,50,-0.05742522339596381,0.05339578260040214,-0.0726001369077317,-0.04225030988419591
single_shape,TinyCNN,release_default,auroc,3,centered_logit_fidelity,50,-0.029836099106907685,0.04809581418424004,-0.043504778260575624,-0.016167419953239746
single_shape,TinyCNN,release_default,auroc,4,centered_logit_fidelity,50,-0.00537389413808832,0.03963651719164683,-0.016638467686756787,0.0058906794105801465
single_shape,TinyCNN,release_default,auroc,5,centered_logit_fidelity,50,0.02158909337660962,0.03852993326616285,0.010639007499905819,0.03253917925331342
single_shape,TinyCNN,release_default,auroc,6,centered_logit_fidelity,50,0.030589281492314636,0.042234265822056964,0.01858643595151527,0.042592127033114005
single_shape,TinyCNN,release_default,auroc,7,centered_logit_fidelity,50,0.029701647535171193,0.032183554638978505,0.020555182508098492,0.038848112562243894
single_shape,TinyCNN,release_default,auroc,8,centered_logit_fidelity,50,0.022690889334024234,0.03300983646489905,0.013309597610271643,0.03207218105777682
single_shape,TinyCNN,release_default,auroc,9,centered_logit_fidelity,50,0.015872279540269207,0.031066122770694506,0.007043385136393538,0.024701173944144877
single_shape,TinyCNN,release_default,auroc,10,centered_logit_fidelity,50,0.013437171481603132,0.03252320787304742,0.00419417807344909,0.022680164889757173
single_shape,TinyCNN,release_default,auroc,11,centered_logit_fidelity,50,0.0139268956062514,0.022799655776782068,0.007447305128104884,0.020406486084397914
single_shape,TinyCNN,release_default,auroc,12,centered_logit_fidelity,50,0.014552787405718269,0.022938589674819394,0.00803371235062778,0.021071862460808756
single_shape,TinyCNN,release_default,auroc,13,centered_logit_fidelity,50,0.013196829214624355,0.01846772998295502,0.007948358425324329,0.01844530000392438
single_shape,TinyCNN,release_default,auroc,14,centered_logit_fidelity,50,0.011731478025206535,0.014242937202782694,0.007683680059152547,0.015779275991260524
single_shape,TinyCNN,release_default,auroc,15,centered_logit_fidelity,50,0.004515486788544354,0.006961060035946178,0.002537175415411458,0.00649379816167725
single_shape,TinyCNN,release_default,auroc,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_late,auroc,1,centered_logit_fidelity,50,-0.04633052892023842,0.03663180472232817,-0.056741172633457716,-0.03591988520701913
single_shape,TinyCNN,release_late,auroc,2,centered_logit_fidelity,50,-0.05033046378087688,0.04997540554934716,-0.06453331689012519,-0.03612761067162857
single_shape,TinyCNN,release_late,auroc,3,centered_logit_fidelity,50,-0.025394941232320657,0.044919742230982246,-0.03816099072404455,-0.012628891740596762
single_shape,TinyCNN,release_late,auroc,4,centered_logit_fidelity,50,-0.005740394021380697,0.03749751570188922,-0.016397070072759368,0.004916282029997976
single_shape,TinyCNN,release_late,auroc,5,centered_logit_fidelity,50,0.019721880959564907,0.04112446101774312,0.00803443845436559,0.03140932346476422
single_shape,TinyCNN,release_late,auroc,6,centered_logit_fidelity,50,0.03015216737428549,0.03665907298824038,0.019733774105639125,0.04057056064293185
single_shape,TinyCNN,release_late,auroc,7,centered_logit_fidelity,50,0.029545950956538832,0.02888391633479826,0.021337232759787418,0.037754669153290246
single_shape,TinyCNN,release_late,auroc,8,centered_logit_fidelity,50,0.02522266979345188,0.03134115006519846,0.016315613497302688,0.034129726089601076
single_shape,TinyCNN,release_late,auroc,9,centered_logit_fidelity,50,0.02134355312372241,0.03144840579616081,0.012406015086099821,0.030281091161344996
single_shape,TinyCNN,release_late,auroc,10,centered_logit_fidelity,50,0.011647387863725066,0.033364231463612684,0.002165378195734648,0.021129397531715485
single_shape,TinyCNN,release_late,auroc,11,centered_logit_fidelity,50,0.01253221030606865,0.023957500037385372,0.005723564129904896,0.019340856482232403
single_shape,TinyCNN,release_late,auroc,12,centered_logit_fidelity,50,0.011849591172683343,0.021025777492614514,0.005874131324929407,0.01782505102043728
single_shape,TinyCNN,release_late,auroc,13,centered_logit_fidelity,50,0.010199587126708242,0.01803143404182222,0.005075110271943708,0.015324063981472777
single_shape,TinyCNN,release_late,auroc,14,centered_logit_fidelity,50,0.010348414711861773,0.014795149555653647,0.006143679731555962,0.014553149692167585
single_shape,TinyCNN,release_late,auroc,15,centered_logit_fidelity,50,0.005229301075805537,0.006355236315870679,0.003423162898902823,0.007035439252708251
single_shape,TinyCNN,release_late,auroc,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,template_init,validation_patch,1,centered_logit_fidelity,50,-0.04262247445971244,0.04912973806559581,-0.05658499152928363,-0.028659957390141252
single_shape,TinyCNN,template_init,validation_patch,2,centered_logit_fidelity,50,-0.0633075949720561,0.051375173214763,-0.07790825765024019,-0.048706932293872005
single_shape,TinyCNN,template_init,validation_patch,3,centered_logit_fidelity,50,-0.05340691916242121,0.060379398058347016,-0.07056655422732841,-0.036247284097514015
single_shape,TinyCNN,template_init,validation_patch,4,centered_logit_fidelity,50,-0.0431355721879183,0.054815137988178844,-0.05871386203772326,-0.027557282338113345
single_shape,TinyCNN,template_init,validation_patch,5,centered_logit_fidelity,50,-0.030374217114675785,0.05795442626864365,-0.046844682822283434,-0.013903751407068135
single_shape,TinyCNN,template_init,validation_patch,6,centered_logit_fidelity,50,-0.021090840934755148,0.055651350341537134,-0.03690677970591121,-0.005274902163599084
single_shape,TinyCNN,template_init,validation_patch,7,centered_logit_fidelity,50,-0.014372650147397864,0.0527599260235321,-0.029366855219473013,0.0006215549246772843
single_shape,TinyCNN,template_init,validation_patch,8,centered_logit_fidelity,50,-0.00955154193719446,0.050866710198569046,-0.024007701025040355,0.004904617150651436
single_shape,TinyCNN,template_init,validation_patch,9,centered_logit_fidelity,50,-0.006048845285942201,0.03954308081925029,-0.01728686451138664,0.005189173939502238
single_shape,TinyCNN,template_init,validation_patch,10,centered_logit_fidelity,50,-0.0024814085780311035,0.032374887038965114,-0.01168224967153445,0.006719432515472244
single_shape,TinyCNN,template_init,validation_patch,11,centered_logit_fidelity,50,-3.297555990716461e-05,0.02507795920801194,-0.007160052709074342,0.007094101589260013
single_shape,TinyCNN,template_init,validation_patch,12,centered_logit_fidelity,50,0.004161182174395901,0.017634029435706206,-0.0008503535409509428,0.009172717889742745
single_shape,TinyCNN,template_init,validation_patch,13,centered_logit_fidelity,50,0.0028865534076858122,0.011591830094472101,-0.0004078082546039282,0.006180915069975553
single_shape,TinyCNN,template_init,validation_patch,14,centered_logit_fidelity,50,0.001019115608173471,0.0067249946854067615,-0.0008921067346446259,0.0029303379509915675
single_shape,TinyCNN,template_init,validation_patch,15,centered_logit_fidelity,50,0.0006486987520457754,0.002237993856101845,1.2667935522868217e-05,0.0012847295685686827
single_shape,TinyCNN,template_init,validation_patch,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,retention_0p1,validation_patch,1,centered_logit_fidelity,50,-0.013116005813856297,0.03993459054662658,-0.024465290872717073,-0.001766720754995522
single_shape,TinyCNN,retention_0p1,validation_patch,2,centered_logit_fidelity,50,-0.010546603020169389,0.055476082772649545,-0.02631273129937722,0.005219525259038443
single_shape,TinyCNN,retention_0p1,validation_patch,3,centered_logit_fidelity,50,-0.010818700534412917,0.050702398118972994,-0.02522816264591765,0.0035907615770918166
single_shape,TinyCNN,retention_0p1,validation_patch,4,centered_logit_fidelity,50,0.0005412334167615551,0.0492145260494423,-0.01344538013120263,0.014527846964725739
single_shape,TinyCNN,retention_0p1,validation_patch,5,centered_logit_fidelity,50,0.007469569515082926,0.04385856445542979,-0.004994896589707007,0.019934035619872857
single_shape,TinyCNN,retention_0p1,validation_patch,6,centered_logit_fidelity,50,0.01492193212722375,0.043745538225310264,0.0024895877216223206,0.027354276532825177
single_shape,TinyCNN,retention_0p1,validation_patch,7,centered_logit_fidelity,50,0.018456481560511887,0.038754896075612146,0.0074424619607591155,0.02947050116026466
single_shape,TinyCNN,retention_0p1,validation_patch,8,centered_logit_fidelity,50,0.016376783281546296,0.036654996169911656,0.005959548631849382,0.02679401793124321
single_shape,TinyCNN,retention_0p1,validation_patch,9,centered_logit_fidelity,50,0.014340473558839169,0.0302604200371143,0.005740557338311306,0.02294038977936703
single_shape,TinyCNN,retention_0p1,validation_patch,10,centered_logit_fidelity,50,0.01326221311712834,0.022626450464199654,0.006831847044172901,0.01969257919008378
single_shape,TinyCNN,retention_0p1,validation_patch,11,centered_logit_fidelity,50,0.012714604292965979,0.017090462631228678,0.007857548554203512,0.017571660031728446
single_shape,TinyCNN,retention_0p1,validation_patch,12,centered_logit_fidelity,50,0.01148328363769333,0.012762438167833224,0.007856238841936446,0.015110328433450216
single_shape,TinyCNN,retention_0p1,validation_patch,13,centered_logit_fidelity,50,0.007132196561107005,0.008014661509887831,0.004854454962134225,0.009409938160079786
single_shape,TinyCNN,retention_0p1,validation_patch,14,centered_logit_fidelity,50,0.0038250676811630614,0.005002527688744883,0.0024033650424914446,0.005246770319834678
single_shape,TinyCNN,retention_0p1,validation_patch,15,centered_logit_fidelity,50,0.0015494349967914301,0.0018845833279203408,0.0010138423410767914,0.002085027652506069
single_shape,TinyCNN,retention_0p1,validation_patch,16,centered_logit_fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_early,validation_patch,1,centered_logit_fidelity,50,-0.03213910473884042,0.04484868768570077,-0.044884960752226644,-0.0193932487254542
