stage,task,architecture,block,profile,epoch,pair_count,prob_input_effect_mpp,centered_logit_input_effect_mpp,raw_logit_input_effect_mpp,max_legacy_prob_fidelity_abs_diff,full_patch_max_logit_error,noop_max_logit_error,checkpoint_sha256,ranking_artifact_sha256,test_data_sha256
E,single_shape,TinyCNN,5049,retention_1,200,768,1.5581707954406738,33.508602142333984,33.99494934082031,0.0,0.0,0.0,d0f47f3d9b9986033904fb09712f165d404ea9cc0066c5d8d6a2fd9a84b3a3b9,35c99e92f84578e515e8cd00200e03d41aa9f5ae56523051908e38e761ceeadd,194eae6ec37a2e647569fa66c1f6b4fc1da8536ca9c858083c78cb60b0cda79e
E,single_shape,TinyCNN,5049,template_init,200,768,1.9775586128234863,167.0491943359375,170.541748046875,0.0,0.0,0.0,67963f6eefcb1271d62c5b3a7d9c40b5fff69a9d86321daa30c3ff80b8c98d06,a9958769fb547023d7f53660f73106a4c7f8aa6cdf1a5579cde16836ff06b89c,194eae6ec37a2e647569fa66c1f6b4fc1da8536ca9c858083c78cb60b0cda79e
E,single_shape,TwoLayerCNN,5000,release_default,200,768,1.9989869594573975,436.067626953125,440.3870849609375,0.0,0.0,0.0,e115470e8640668ac01de4e43d016aa0c05f00eee6490678631b94bd1ac644c0,383b3521c0ede279d03717a21700570f5ce65bf4ac95b5f52706c8a03384e40d,bbef99bfc9566d180cb88a18a61506f223a6e2825030955107b662bdfb002071
E,single_shape,TwoLayerCNN,5000,release_early,200,768,1.9989700317382812,466.75732421875,472.43798828125,0.0,0.0,0.0,349da30894ebd1e3aa4b41d2dae3e0c22529d41d39fbecb314ae53ed42e9e677,c606aadb3c8aedca1bd82955bb41a12db0ae2d51eea10d5663852d633bbb9f19,bbef99bfc9566d180cb88a18a61506f223a6e2825030955107b662bdfb002071
E,single_shape,TwoLayerCNN,5000,release_late,200,768,1.9985501766204834,384.96343994140625,388.0030517578125,0.0,0.0,0.0,beccd0ed14b788bf93ec77bee5c5820fc235ae6f7f9f9c5c7fd16339b4c4d2c8,5754a40efc81e83cfbed2e46b97037f3fd19c1b84312cf1aa5765d24afa7c1e5,bbef99bfc9566d180cb88a18a61506f223a6e2825030955107b662bdfb002071
E,single_shape,TwoLayerCNN,5000,retention_0p1,200,768,1.990454077720642,215.23045349121094,217.44076538085938,0.0,0.0,0.0,444d3b1b67df4967c776b85c3af89f58e36e9a4f6538ad5450b7c886908e4eec,f3db61ea6680189e6a3f3cfca0cdb6d70a9907c3fcc446f74a7cf6ddf19242cb,bbef99bfc9566d180cb88a18a61506f223a6e2825030955107b662bdfb002071
E,single_shape,TwoLayerCNN,5000,retention_1,200,768,1.9902223348617554,227.57440185546875,229.3566131591797,0.0,0.0,0.0,a88224775cf9bf66de68fa2d92b97242d26bce19d11ebdb8a342d0fd123abdf4,ac55377dcece336d2b96f88d5d43095fe974c537d44cedbbb28a1e109b5863c6,bbef99bfc9566d180cb88a18a61506f223a6e2825030955107b662bdfb002071
E,single_shape,TwoLayerCNN,5000,template_init,200,768,1.998839259147644,481.8299560546875,489.0752868652344,0.0,0.0,0.0,af6e06fa6b6088f5c910cf3e1203ee31d9cbb38a864714f8b700f142281ec2bb,a13c73343a71c562498ee475c1fd22bd2b0f4ae52fb3bec196a36488d2796a3b,bbef99bfc9566d180cb88a18a61506f223a6e2825030955107b662bdfb002071
E,single_shape,TwoLayerCNN,5001,release_default,200,768,1.9866359233856201,378.44500732421875,382.58056640625,0.0,0.0,0.0,cc4a836e5ff6ef03da6142fc460a64d46aafe7df0dba0c37bb86eb975fbaaef8,9d7bb1e40e001d8f70722fe04e5a8d2ea74f06316dd2e9978bc131dbe7b6a5eb,2ab920975442a28122b0e3f61f74089e5b5c96fbbd6cb13588c9dff57c71b448
E,single_shape,TwoLayerCNN,5001,release_early,200,768,1.9878594875335693,374.9857177734375,379.9795837402344,0.0,0.0,0.0,eddada4366af16a79ba60e20cee749d14ad62e5599b422ffd4a3a9e192cf8666,99e86f8bf58d0cf46159785100c5ddfe33c57982c658e62ce37d29d9881b1595,2ab920975442a28122b0e3f61f74089e5b5c96fbbd6cb13588c9dff57c71b448
E,single_shape,TwoLayerCNN,5001,release_late,200,768,1.984635353088379,351.1010437011719,354.552490234375,0.0,0.0,0.0,53acb66df101d2b4d1948e0724cfa42712989b3fa2b59dceb4b0628e64de808f,ca07f5e0ee307179112d4febf28c0469fe36a70570462be42f2717292f6856ae,2ab920975442a28122b0e3f61f74089e5b5c96fbbd6cb13588c9dff57c71b448
E,single_shape,TwoLayerCNN,5001,retention_0p1,200,768,1.9763545989990234,208.91253662109375,211.796630859375,0.0,0.0,0.0,c255b2eaf218f143aa053225708ff1c1e87761344f1e0c760240b9a0bde24884,199398c057d3b342479d75c38f3e31c32b04e2b12a78a93afdd0199e30659bb2,2ab920975442a28122b0e3f61f74089e5b5c96fbbd6cb13588c9dff57c71b448
E,single_shape,TwoLayerCNN,5001,retention_1,200,768,1.9723562002182007,213.3289794921875,215.28977966308594,0.0,0.0,0.0,663d48ac2f8da6ee4608e94c332ac508b8a060e1ae7649137c0ed92cb8f38e6f,4004e9803f1e884b675774f629f1564101f3e698da100738333397e7adaf476c,2ab920975442a28122b0e3f61f74089e5b5c96fbbd6cb13588c9dff57c71b448
E,single_shape,TwoLayerCNN,5001,template_init,200,768,1.9924802780151367,372.72833251953125,380.2624206542969,0.0,0.0,0.0,6f1b0f82aea57066695bc7ac3207a33a634bda077826b9d4c039bb45140855e8,07782b9a55e0e6058fe9258ae902e16e86feaf3eb99f852ddb6a21b99d025007,2ab920975442a28122b0e3f61f74089e5b5c96fbbd6cb13588c9dff57c71b448
E,single_shape,TwoLayerCNN,5002,release_default,200,768,1.9956042766571045,418.13006591796875,427.62786865234375,0.0,0.0,0.0,01069d67d35a4492d14006d66c328380be9622998cb0c3fc9c75fb2ceeaa35a4,eeda003954a6fa59a4e81405fcebe38ee62f488a41a60b17b62e6cdb8b8fbf51,c2a6f1acf2452bbce596b71576307bc1edae63f20a4e871e1ce6d98045372436
E,single_shape,TwoLayerCNN,5002,release_early,200,768,1.9960970878601074,435.0512390136719,447.52752685546875,0.0,0.0,0.0,2fe89a6b1f66725b19774df3d8fcd9a39950f4040256325cbf5156b788334e9b,4eb68456526e4954825940a8f0c5cf5aa2073f46811f97e5d20e99b28151e986,c2a6f1acf2452bbce596b71576307bc1edae63f20a4e871e1ce6d98045372436
E,single_shape,TwoLayerCNN,5002,release_late,200,768,1.9934985637664795,385.20001220703125,391.63739013671875,0.0,0.0,0.0,180220651d5771b5daec3e531c972a063ffab1ead9cc78715c19fc6c14d875bc,71ea8fed19cb44243fa98c7fb8124286a00e304c139166b11f5da6d60f2494fb,c2a6f1acf2452bbce596b71576307bc1edae63f20a4e871e1ce6d98045372436
E,single_shape,TwoLayerCNN,5002,retention_0p1,200,768,1.9826526641845703,203.071533203125,204.85202026367188,0.0,0.0,0.0,1fd7712caaca09c714d1ea3382f7d63e01be9241fe655d505319aee3e518457a,eebfbe2f2d2422873d899786c63e63277bbfe49f8cfea2a2c27abb6266359f02,c2a6f1acf2452bbce596b71576307bc1edae63f20a4e871e1ce6d98045372436
E,single_shape,TwoLayerCNN,5002,retention_1,200,768,1.9762885570526123,224.2422332763672,227.5072021484375,0.0,0.0,0.0,07cac3b619dc09eff098ad375c396da34b2650e52a2fd03a5edf2491718dd543,3b65eb2bcd19fb17465842f08d763a2bb3a9c286caf1f5e649260f8cbe2b7b71,c2a6f1acf2452bbce596b71576307bc1edae63f20a4e871e1ce6d98045372436
E,single_shape,TwoLayerCNN,5002,template_init,200,768,1.9961847066879272,457.68548583984375,468.2041931152344,0.0,0.0,0.0,86e2b62832019ea2725cbea1e5ebe799fd3935058e5716f4c6e64504b39287fe,dece3cf9ce6cc960a85ee54b250796380cf8459c8e2032dcdb2e92f85a28342d,c2a6f1acf2452bbce596b71576307bc1edae63f20a4e871e1ce6d98045372436
E,single_shape,TwoLayerCNN,5003,release_default,200,768,1.9989023208618164,393.57598876953125,414.97283935546875,0.0,0.0,0.0,406c1e59d93d41c53486d605461e330e45befbe5e99c50d0d10b542c58f50687,f838b5b056385c407637ea453bb4a679f83fe057aefe796d3df9c8c9c365fcdc,bf7df20a844c73b99aa5725fe5460085c4e45184f1c4103d94deda0d715dc06e
E,single_shape,TwoLayerCNN,5003,release_early,200,768,1.9988467693328857,380.4959411621094,402.0702819824219,0.0,0.0,0.0,f5f354a8036e74e8d0882614e3b8cc2bf30b7f3e5a7b5090fe2014381e47e438,16e848a0ac89ffe1cd0b5306408e0ebcfd7f82cab562f0396b27795bda057d72,bf7df20a844c73b99aa5725fe5460085c4e45184f1c4103d94deda0d715dc06e
E,single_shape,TwoLayerCNN,5003,release_late,200,768,1.9985713958740234,375.512451171875,394.6443786621094,0.0,0.0,0.0,7a4811a0cc725f37b035323c84ff4edd0e9249dbd783e5f92f62f39a4868b2cc,5b6f4c13418859be1d94adfa424d6a8f8c4b55ccc1f05b4defdce97f8d6608c2,bf7df20a844c73b99aa5725fe5460085c4e45184f1c4103d94deda0d715dc06e
E,single_shape,TwoLayerCNN,5003,retention_0p1,200,768,1.9889552593231201,196.5845184326172,207.51727294921875,0.0,0.0,0.0,14fe35e7eddc377c7652afd611c76d2f1608fa5c016820e3999f8ffc4d9b4c2d,65b8a48387f9d83ad29d282a057c64a5a95eb994a8e14d4f7ac98f380b968fc3,bf7df20a844c73b99aa5725fe5460085c4e45184f1c4103d94deda0d715dc06e
E,single_shape,TwoLayerCNN,5003,retention_1,200,768,1.990417242050171,219.9833221435547,230.5546112060547,0.0,0.0,0.0,e853f657ab001a9c0e2746c6ec0ae9ddaae7dd67eb568c28b36b8c24c41fb16a,902150e2549ccac222f8c8c908fdb8ef81bed0683a9def24827c852a6f5477c0,bf7df20a844c73b99aa5725fe5460085c4e45184f1c4103d94deda0d715dc06e
E,single_shape,TwoLayerCNN,5003,template_init,200,768,1.9984302520751953,366.4300231933594,388.773193359375,0.0,0.0,0.0,5c456060aa2b747d4a8da2bfc513ba2abadce6804b32de3292b45a59d0e7cf79,69ebeefcbe6e4b01c149106e0c11514b787c519a568c5b06b1907e542e95f626,bf7df20a844c73b99aa5725fe5460085c4e45184f1c4103d94deda0d715dc06e
E,single_shape,TwoLayerCNN,5004,release_default,200,768,1.9980376958847046,394.3089294433594,402.7276306152344,0.0,0.0,0.0,c684aa92f0398ac3018f675452b2dde51975a7e3623b2c1d49b6d78a371c1e87,71b5a4f15bdd390ff3fb17d48f72668fa358e60ee4ef7e77b7a44f4410c92a97,b2912b641419091c71966d0e4c17ed5af581ecd33afbb32c3451068be6cd0a47
E,single_shape,TwoLayerCNN,5004,release_early,200,768,1.9977024793624878,382.55755615234375,394.3064880371094,0.0,0.0,0.0,5457b07f3dba045ca7e7b34e0a43ba03473cc746cf6add5c573d11e8753d0043,d0d8206fe3cbbf8981c756d8cc38e0fb676e7ef3f92107104a4415f733f4bd0b,b2912b641419091c71966d0e4c17ed5af581ecd33afbb32c3451068be6cd0a47
E,single_shape,TwoLayerCNN,5004,release_late,200,768,1.9980438947677612,378.30047607421875,383.0989685058594,0.0,0.0,0.0,1d732f41cf4977a7eb1a749be4f2517eb45bdd966cbbbe62b3d1d75e8ff36934,f01d79ec3805d18a431643e8aa4b798ffdca55a380d9cd71bdfe7ae690a730c8,b2912b641419091c71966d0e4c17ed5af581ecd33afbb32c3451068be6cd0a47
E,single_shape,TwoLayerCNN,5004,retention_0p1,200,768,1.9886972904205322,206.27549743652344,211.2074432373047,0.0,0.0,0.0,8d03dc09356cb715c57f6b066bbec4432d79ed3d2002fffe9a4a77b3304d3eca,907b40ddad0ec69826337ea353418a5925f2ddc3803f89f85068f55e300f9c86,b2912b641419091c71966d0e4c17ed5af581ecd33afbb32c3451068be6cd0a47
E,single_shape,TwoLayerCNN,5004,retention_1,200,768,1.9897174835205078,237.51573181152344,240.16085815429688,0.0,0.0,0.0,47150e3028182d6119e41d532e00728be79c94bd3f24497a28ca731d408edaaf,7b51496efcdca3f00679b4166be0d4a35adea1dbf844cf269ec1a50ffcbbf109,b2912b641419091c71966d0e4c17ed5af581ecd33afbb32c3451068be6cd0a47
E,single_shape,TwoLayerCNN,5004,template_init,200,768,1.9969099760055542,367.58831787109375,384.9658203125,0.0,0.0,0.0,cd8406d696c4336d51ea9a9b2c7318320b4fda4b62cc4a8a5099c7ad32927ec8,2d3e6509e4ab89b6dba1c2315f3033b37544c5c15871598837af4549bc50cebf,b2912b641419091c71966d0e4c17ed5af581ecd33afbb32c3451068be6cd0a47
E,single_shape,TwoLayerCNN,5005,release_default,200,768,1.9976568222045898,432.65460205078125,447.69439697265625,0.0,0.0,0.0,9ee659ac6e688cfaa14a65d497e553893c330d7f24d77392408135698a9a7a8a,745891489e8cfc4500ca2042be0b71d319983906627d2370066a194e5c1be988,3ce42f65e146ab67caacc0abf5366fafaf8ede77a2c5b5e79231a61a0e03ae75
E,single_shape,TwoLayerCNN,5005,release_early,200,768,1.9983727931976318,430.7459411621094,449.4931640625,0.0,0.0,0.0,6d32ae614b29227ab5109811d98ac144e054f33ce5a9a3b27c0779ad6ce5ae45,7cdf494122f8aff945def31d25f455437455fa06e0f5c61b01d26088eae65bf0,3ce42f65e146ab67caacc0abf5366fafaf8ede77a2c5b5e79231a61a0e03ae75
E,single_shape,TwoLayerCNN,5005,release_late,200,768,1.9973602294921875,416.1474304199219,429.03466796875,0.0,0.0,0.0,f7919d1a683d4c950e246850dbae1a1619f33cc6d601b4691f6938759f091364,2332c134605852146d890c43ba73badd84cb7d91081ab787c925ea10c366e41a,3ce42f65e146ab67caacc0abf5366fafaf8ede77a2c5b5e79231a61a0e03ae75
E,single_shape,TwoLayerCNN,5005,retention_0p1,200,768,1.9904073476791382,223.51217651367188,231.50790405273438,0.0,0.0,0.0,f15634e68925a99d08c78736784eb228952b6155bbef0f871a383add69748852,0e4a07718df106e79a09177c82d9135eaf7494084740ce2dc3da0392008c7b12,3ce42f65e146ab67caacc0abf5366fafaf8ede77a2c5b5e79231a61a0e03ae75
E,single_shape,TwoLayerCNN,5005,retention_1,200,768,1.9882030487060547,248.626708984375,255.69027709960938,0.0,0.0,0.0,85e08d99a189913295211eef5d18de69de113de2d9a939b5e14066b2baf21d38,593570a9abe236ddabff7459bcf2b6ae1d037097511c971b4e502a300373c3f3,3ce42f65e146ab67caacc0abf5366fafaf8ede77a2c5b5e79231a61a0e03ae75
E,single_shape,TwoLayerCNN,5005,template_init,200,768,1.9989097118377686,443.158935546875,469.0916748046875,0.0,0.0,0.0,bce0c90cc8e75cceb7fee6a77c88b96b2674c2475b87169fef444ca12f3c8298,887d889635de6d26ffb4bc739feb808b04e1b850c8b2f6b48098255888735e38,3ce42f65e146ab67caacc0abf5366fafaf8ede77a2c5b5e79231a61a0e03ae75
E,single_shape,TwoLayerCNN,5006,release_default,200,768,1.999051809310913,526.6793212890625,533.9228515625,0.0,0.0,0.0,9a8f55f2cf6568f150ea5263ac636a23c5c8d58b48074690d84ffe461cff7093,77c6503ddf4eb827c52c7c3452b64a800a808672f6aa52accdd3e38e8b4e5103,35d91922164880f5c97c5716a46765184043ffe441d2446a284bd19900cb17c8
E,single_shape,TwoLayerCNN,5006,release_early,200,768,1.9992711544036865,519.1124267578125,527.1112670898438,0.0,0.0,0.0,c42c56557fdbc0c2babfdabae2773433ca2df823215c832e33b7895667995a73,cc7caf52fc90432fa5a02cd95765ab78b08e9017f769503e7fd594a31b53c444,35d91922164880f5c97c5716a46765184043ffe441d2446a284bd19900cb17c8
E,single_shape,TwoLayerCNN,5006,release_late,200,768,1.9988338947296143,499.81121826171875,506.511474609375,0.0,0.0,0.0,e350042b5ce3ba03e1d8f45d9cf2de8826fd0d4460efb765710ee107e2660380,970fc6c922e092bf9a0f463a01a1181e3e67afaca8c6e18a7ef016385421a96a,35d91922164880f5c97c5716a46765184043ffe441d2446a284bd19900cb17c8
E,single_shape,TwoLayerCNN,5006,retention_0p1,200,768,1.9935201406478882,267.72674560546875,271.2159118652344,0.0,0.0,0.0,35af24f1e6768518f425677aeb760eac5dea578cd79b0553b5e8d4118032080b,dc35c267f6aee2628d80415ee89be755b07c05a7553a8eb5b823563a942bf751,35d91922164880f5c97c5716a46765184043ffe441d2446a284bd19900cb17c8
E,single_shape,TwoLayerCNN,5006,retention_1,200,768,1.99075448513031,301.8267822265625,305.5079345703125,0.0,0.0,0.0,ff093ea7ad44d7c735c865a1a3db601fa0f1f24f005002e0bd1ad40b5d8a5346,c72b99f4349348b7baeda2ffc1225f4288f5008605374b3cdc2e2f62cfa7d2a9,35d91922164880f5c97c5716a46765184043ffe441d2446a284bd19900cb17c8
E,single_shape,TwoLayerCNN,5006,template_init,200,768,1.9988120794296265,522.4219970703125,530.9088745117188,0.0,0.0,0.0,4464bf1ea08c2e5c9493d774b6f45caed5bfc01a334a617f9bde7586e67bef75,361bc1d9e2a74a7701d83da07ad2b66342ccae5569004aaeb00bb029067799dc,35d91922164880f5c97c5716a46765184043ffe441d2446a284bd19900cb17c8
E,single_shape,TwoLayerCNN,5007,release_default,200,768,1.9996421337127686,518.84130859375,522.9236450195312,0.0,0.0,0.0,0ae6a49cdc3b90383c4f6376ac8b8befc3fa9a6cf0e279f053770e27543015f4,538a330741a818dd631598cc43d56fdbc45dbae72134c36cd007c2aa7f44f42c,482f63c0f85b34fa7983d87b105e6fb3b4cdb405d82518076d314f4f084bf68d
E,single_shape,TwoLayerCNN,5007,release_early,200,768,1.9996280670166016,526.1935424804688,529.3626708984375,0.0,0.0,0.0,d40d2424252d94f01b10507d2710a3ed5f6a58061e2defdff1dbf4a05176fac5,28c9baf11ee634f1595f0fdfcf6850543baf8836ceb26ce44879a9cf6493278c,482f63c0f85b34fa7983d87b105e6fb3b4cdb405d82518076d314f4f084bf68d
E,single_shape,TwoLayerCNN,5007,release_late,200,768,1.9995238780975342,463.87347412109375,468.5823974609375,0.0,0.0,0.0,1813a815647ac17683ed6c1125a1cb1d5951bf88a6acd393242e851ad0c8d1cb,d6f22cf32cfa5421536a09143a5e91f11db37a30dbaddf55629a281c9f8aed5d,482f63c0f85b34fa7983d87b105e6fb3b4cdb405d82518076d314f4f084bf68d
E,single_shape,TwoLayerCNN,5007,retention_0p1,200,768,1.9954584836959839,258.590576171875,261.42645263671875,0.0,0.0,0.0,f1310818cd80c93ee61891adbbabe3a1620a03698a8d2c2e7499e40f94c6ae3b,f92505ec9b8dca1d8947b3b6d3d72a442cc2b545d859e228d62c95af22376a55,482f63c0f85b34fa7983d87b105e6fb3b4cdb405d82518076d314f4f084bf68d
E,single_shape,TwoLayerCNN,5007,retention_1,200,768,1.9955406188964844,273.66162109375,276.78656005859375,0.0,0.0,0.0,64d035ffc7d9d39d9c9109333724312bf882d1f909daa7b960dd1a69dbb1b0bf,4b23540a6ed552dbcfce91c040d429f29d5691c5ba88bdec995f5079da5fb0f8,482f63c0f85b34fa7983d87b105e6fb3b4cdb405d82518076d314f4f084bf68d
E,single_shape,TwoLayerCNN,5007,template_init,200,768,1.9996166229248047,508.0660400390625,513.8040771484375,0.0,0.0,0.0,dbf500a7d43219469d12bd983e3b7e1d1bce39a9deecf0e8f2217856029b069b,9451cd047373802e48b589a63be9bc23cd2abfa0212c74934ab07fb56b8dfaa7,482f63c0f85b34fa7983d87b105e6fb3b4cdb405d82518076d314f4f084bf68d
E,single_shape,TwoLayerCNN,5008,release_default,200,768,1.998931646347046,428.0337829589844,433.263916015625,0.0,0.0,0.0,4f9140332c0e46231a95bb29763cdf941819dafe3e690e13ef154fdaabf0c771,68c8b8906c5b4203bb961e60c4235fa18df671ffb6e0ecabb5b30289cf13d8cd,8f40dce9615cad8c0db2ef7bfe06042871951c65f376203030df9f605ffb9c46
E,single_shape,TwoLayerCNN,5008,release_early,200,768,1.9989509582519531,421.67669677734375,427.5103454589844,0.0,0.0,0.0,e71b76a5cf91e98948d729f125013761eedb9f8a8f76a788a2ec9da132d612a3,a97f892ff05d074582cb0e4f3cb970fdcdaaa44dac2e1c9ce7027219f9c533fe,8f40dce9615cad8c0db2ef7bfe06042871951c65f376203030df9f605ffb9c46
E,single_shape,TwoLayerCNN,5008,release_late,200,768,1.9983614683151245,404.09820556640625,408.2843933105469,0.0,0.0,0.0,0f0a4c6d0c11ae6a8ef1bef527d0d717e246a27ce24681262ac9da06c749d706,75466c34601f3efe9a23f7b3a69937cae862c2b1c4776292c37e621f75dd4a2e,8f40dce9615cad8c0db2ef7bfe06042871951c65f376203030df9f605ffb9c46
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,768,1.9901431798934937,231.9735565185547,234.298828125,0.0,0.0,0.0,9e202f8cfcadf051bfef40cc204a1347ba814c61010026df7e267068609a9770,69fbac0e9f3dd57c3a3b0ab851326fc3c804a0af0c8899ac221920a17e0ef390,8f40dce9615cad8c0db2ef7bfe06042871951c65f376203030df9f605ffb9c46
E,single_shape,TwoLayerCNN,5008,retention_1,200,768,1.9903573989868164,255.05923461914062,257.2716979980469,0.0,0.0,0.0,62b9b35a2884eef4b867986e463b0d5f9b99fc745fcafc32f5e0515800e4f2f0,15ce25c7ae8c339dc0725782446986d44c8fde72c7b669cf6387c397409c2485,8f40dce9615cad8c0db2ef7bfe06042871951c65f376203030df9f605ffb9c46
E,single_shape,TwoLayerCNN,5008,template_init,200,768,1.9989302158355713,413.61395263671875,421.37640380859375,0.0,0.0,0.0,c5d8f18703fcf9e7b1a400c73b56909ae67063ded10e256c71ff93e15814c9eb,cb306e4b83dc9ff53dd63c24eb679bf2f70a00c706f0347d5bed2f0349a688c3,8f40dce9615cad8c0db2ef7bfe06042871951c65f376203030df9f605ffb9c46
E,single_shape,TwoLayerCNN,5009,release_default,200,768,1.9970595836639404,414.18072509765625,417.68975830078125,0.0,0.0,0.0,e80e8793fb3851ce773e8fcbef91d3f60ddd235bcbfae481495b0b67d692a2cd,3fa07b70716205344e5e87f33a29b793011a0a3c0b13dc94686dc113e4b53dac,a99b34a852b06de1086e7cc77d2555e2777316414558a5413763937770c06666
E,single_shape,TwoLayerCNN,5009,release_early,200,768,1.996300458908081,406.0857849121094,412.8768005371094,0.0,0.0,0.0,739424c5079c31c53a0641c9f6a840ddd5050e47a9fa283a79f01997858b3d55,c2bdca603b5a0c2eca8953084eaa5de946ccc6ca00174f090b4cc7db09d21b77,a99b34a852b06de1086e7cc77d2555e2777316414558a5413763937770c06666
E,single_shape,TwoLayerCNN,5009,release_late,200,768,1.9969638586044312,390.3438720703125,391.936279296875,0.0,0.0,0.0,4ed4090d2ac9e63b480a4a5d34b10845a3bd3a0dabfbfe5a2619edc290acfec4,4ce1942c2db4983820e8fb5000e1ef035a9a22334f2d6c222f678487d4e4d878,a99b34a852b06de1086e7cc77d2555e2777316414558a5413763937770c06666
E,single_shape,TwoLayerCNN,5009,retention_0p1,200,768,1.9823927879333496,236.2552490234375,238.2455291748047,0.0,0.0,0.0,3776adae08f666dee461a757607c74b55d0788e5b7f3a04a0830e029c0046c08,5ce09717bf4e1023e5974b80b0d24eb3a80023852515a2870f38bd7ff37f0f98,a99b34a852b06de1086e7cc77d2555e2777316414558a5413763937770c06666
E,single_shape,TwoLayerCNN,5009,retention_1,200,768,1.9865373373031616,234.51817321777344,235.5238037109375,0.0,0.0,0.0,62370e7fe65d1dd4a5744e998387c2efd62cfad18798464eada4cfde1fc77d6d,6bb9d7f4ffd219f1c314dd631b512024629690042fcd16e254ce3c6611aa30c8,a99b34a852b06de1086e7cc77d2555e2777316414558a5413763937770c06666
E,single_shape,TwoLayerCNN,5009,template_init,200,768,1.9948906898498535,373.38232421875,385.92919921875,0.0,0.0,0.0,47dc75028fa4d9df2a1d6eb7a31b0f63227840539063da6f8529f9b989bc3b6c,4c8380e3f391d95373134c353e73ab070c812ca0ac47584d6d8f6ac15260cbb7,a99b34a852b06de1086e7cc77d2555e2777316414558a5413763937770c06666
E,single_shape,TwoLayerCNN,5010,release_default,200,768,1.994693636894226,339.1756286621094,350.5413513183594,0.0,0.0,0.0,90df66d30fc52ef225f92f8b1ca740130f684cd4681f7f28d46dd5b1c5b23c52,a982de1e65c05ed3f09a78678cd3041c727a4d8e7b163914e7554112ee876885,775d9a05e139ce4c20d632b4026a6de64bd167a41ce6366092418bb29df0eb7f
E,single_shape,TwoLayerCNN,5010,release_early,200,768,1.9940499067306519,323.7059020996094,334.37286376953125,0.0,0.0,0.0,484f8ca3667f4c25d99a6ebe60e607f612aeafee9e40be4f97e85a0c149a2e96,d993b81441f27140a122a6f341d570733cabcc8e0427e5ae4e984af5ad4a5ab9,775d9a05e139ce4c20d632b4026a6de64bd167a41ce6366092418bb29df0eb7f
E,single_shape,TwoLayerCNN,5010,release_late,200,768,1.9937925338745117,327.7545166015625,339.380859375,0.0,0.0,0.0,9fc734e351ecd701eddc8367a93a2690356e3afde86399db38bf73821b8debd2,2a85e442ad75448565c3c38d834af4cfcb9ab7067c0d29444e068a22f6458c48,775d9a05e139ce4c20d632b4026a6de64bd167a41ce6366092418bb29df0eb7f
E,single_shape,TwoLayerCNN,5010,retention_0p1,200,768,1.972227931022644,193.0670623779297,197.7897186279297,0.0,0.0,0.0,bdf7d0e9639808c8bf47a57f141b0edd744e8a5e3f394167b35cb49cb1c984e1,5e0976cbaa6f6d2d325eb7dee11bfa19dd8d0494044d52f33c4f1f84233545bb,775d9a05e139ce4c20d632b4026a6de64bd167a41ce6366092418bb29df0eb7f
E,single_shape,TwoLayerCNN,5010,retention_1,200,768,1.9762296676635742,214.9627685546875,223.1160888671875,0.0,0.0,0.0,6d5349ec798739532762fd1120aff8bbb7e4f32e386d977958974d31ef3699d4,5dcc63579396983be00f27dfbc409886974a5d2f9af07ebc16ed71b860419380,775d9a05e139ce4c20d632b4026a6de64bd167a41ce6366092418bb29df0eb7f
E,single_shape,TwoLayerCNN,5010,template_init,200,768,1.9932225942611694,317.2824401855469,327.3946533203125,0.0,0.0,0.0,125a93fad62c815ad3eb6bfb806e6e04d79764c858bd145458ecd3b5d2db5921,3d1deb022753976ea8f3dba2eadfb1d1b4aec72264d52869a87b1ad195e3d2f0,775d9a05e139ce4c20d632b4026a6de64bd167a41ce6366092418bb29df0eb7f
E,single_shape,TwoLayerCNN,5011,release_default,200,768,1.995682954788208,464.78387451171875,473.6106872558594,0.0,0.0,0.0,64140a9682025ddb57a65bd9e967c95198c7db0a7290276fa92a61f80044db1c,fd8b074ba87e9b76c2d6bb8408872a5a0468cd16c5d952a484dcebb5101bc6db,01a0e504680663b25746e819145c0064df33aee1e8878ce2b0193b0f3b439e07
E,single_shape,TwoLayerCNN,5011,release_early,200,768,1.9961931705474854,479.6173095703125,489.58154296875,0.0,0.0,0.0,5388d1c10ac6900fca5a9855be8d99d82759505a4e8983504497fd42e5741c6a,e78370a7ce1026ba8875a57ade7f0381150f4db17911ffb1c29b69b0236ef7c4,01a0e504680663b25746e819145c0064df33aee1e8878ce2b0193b0f3b439e07
E,single_shape,TwoLayerCNN,5011,release_late,200,768,1.995100736618042,435.9457702636719,443.346435546875,0.0,0.0,0.0,07ccc3faaa3fc6a9e3cc5c41315283a5b3ced9bf9a077a5ee2d502f266301213,2b8ae6dd05e7f5fc2e744718ccb9e3721a4c8709f85effda93fc131d609653e8,01a0e504680663b25746e819145c0064df33aee1e8878ce2b0193b0f3b439e07
E,single_shape,TwoLayerCNN,5011,retention_0p1,200,768,1.982208013534546,253.2246551513672,257.76324462890625,0.0,0.0,0.0,db1d57c90fa4c7a23c33c41bbd5573abeb02cd0a4a4961404244323a5ed55957,852a3611abef01f722b5cca5747cde789300f246e95a4140483572b17af9f64e,01a0e504680663b25746e819145c0064df33aee1e8878ce2b0193b0f3b439e07
