stage,task,architecture,block,condition,epoch,method,k,selection_valid,stored_prob_fidelity,legacy_prob_fidelity_abs_diff,prob_fidelity,centered_logit_fidelity,raw_logit_fidelity,prob_patch_error_mpp,prob_error_reduction,centered_logit_patch_error_mpp,centered_logit_error_reduction,raw_logit_patch_error_mpp,raw_logit_error_reduction,cf_accuracy,agreement
D,two_concepts,TinyCNN,4010,template_release,200,contrast,4,True,0.8692184002889775,1.535546079178829e-08,0.8692184156444382,0.8858548704716731,0.8859604877091217,0.25382471084594727,1.6870042085647583,18.70012855529785,145.1275234222412,18.73954963684082,145.58549308776855,0.794921875,0.794921875
D,two_concepts,TinyCNN,4010,template_release,200,contrast,8,True,0.9977538614972293,2.399290766064155e-10,0.9977538617371584,0.9889509916201196,0.9889244671043993,0.0043593705631792545,1.9364695488475263,1.8101329803466797,162.01751899719238,1.819987416267395,162.50505530834198,0.998046875,0.998046875
D,two_concepts,TinyCNN,4010,template_release,200,auroc,1,True,0.11467648531683194,0.0,0.11467648531683194,0.43046691930385095,0.4306631333823496,1.718261480331421,0.22256743907928467,93.30526733398438,70.52238464355469,93.55630493164062,70.76873779296875,0.005859375,0.005859375
D,two_concepts,TinyCNN,4010,template_release,200,auroc,2,True,0.5298335412769835,0.0,0.5298335412769835,0.716549960047907,0.7169148310469686,0.9125126600265503,1.0283162593841553,46.43695831298828,117.39069366455078,46.51798629760742,117.80705642700195,0.384765625,0.384765625
D,two_concepts,TinyCNN,4010,template_release,200,auroc,4,True,0.8626459713136652,0.0,0.8626459713136652,0.8793180300223282,0.8794912317584045,0.2665806710720062,1.6742482483386993,19.77104377746582,144.05660820007324,19.80260467529297,144.5224380493164,0.791015625,0.791015625
D,two_concepts,TinyCNN,4010,template_release,200,auroc,8,True,0.9977538614972293,2.399290766064155e-10,0.9977538617371584,0.9889509916201196,0.9889244671043993,0.0043593705631792545,1.9364695488475263,1.8101329803466797,162.01751899719238,1.819987416267395,162.50505530834198,0.998046875,0.998046875
D,two_concepts,TinyCNN,4010,template_release,200,validation_patch,1,True,0.20076386661067447,0.0,0.20076386661067447,0.4952684315876642,0.49633199513501736,1.5511804819107056,0.3896484375,82.6889877319336,81.13866424560547,82.7652587890625,81.55978393554688,0.06640625,0.06640625
D,two_concepts,TinyCNN,4010,template_release,200,validation_patch,2,True,0.5814295479481326,3.071092169459888e-08,0.5814295786590543,0.7167939383840838,0.7167039519905182,0.8123736381530762,1.1284552812576294,46.39698028564453,117.43067169189453,46.552635192871094,117.77240753173828,0.458984375,0.458984375
D,two_concepts,TinyCNN,4010,template_release,200,validation_patch,4,True,0.9012313574724863,0.0,0.9012313574724863,0.8974657990246269,0.8973866550607352,0.19169305264949799,1.7491358667612076,16.797937393188477,147.0297145843506,16.861940383911133,147.46310234069824,0.8515625,0.8515625
D,two_concepts,TinyCNN,4010,template_release,200,validation_patch,8,True,0.9994008636296958,2.399290766064155e-10,0.9994008633897667,0.9913594641764919,0.9912183027931678,0.0011628216598182917,1.9396660977508873,1.4155586957931519,162.4120932817459,1.4430527687072754,162.8819899559021,1.0,1.0
D,two_concepts,TinyCNN,4010,template_retention_1,200,contrast,1,True,0.2532774043454161,2.5524299007706475e-08,0.2532773788211171,0.3801218029728758,0.3801044161881183,0.8604477643966675,0.2918514013290405,17.091636657714844,10.480937957763672,17.199268341064453,10.546159744262695,0.03515625,0.0390625
D,two_concepts,TinyCNN,4010,template_retention_1,200,contrast,2,True,0.6756486994974026,3.355525479697974e-08,0.6756486659421478,0.7648192936772347,0.765969922858236,0.3737497329711914,0.7785494327545166,6.484537124633789,21.088037490844727,6.493264198303223,21.252163887023926,0.509765625,0.513671875
D,two_concepts,TinyCNN,4010,template_retention_1,200,contrast,4,True,0.8837319341879,1.2028330331759207e-08,0.8837319221595696,0.9104430840990321,0.9106209047546866,0.13397559523582458,1.0183235704898834,2.4693148136138916,25.103259801864624,2.479861259460449,25.2655668258667,0.806640625,0.8125
D,two_concepts,TinyCNN,4010,template_retention_1,200,contrast,8,True,0.9859670285156937,1.781160663405501e-09,0.9859670302968544,0.9753655263441696,0.9752995524897751,0.016170179471373558,1.1361289862543344,0.6792358160018921,26.893338799476624,0.6853245496749878,27.06010353565216,0.986328125,0.990234375
D,two_concepts,TinyCNN,4010,template_retention_1,200,auroc,1,True,0.2532774043454161,2.5524299007706475e-08,0.2532773788211171,0.3801218029728758,0.3801044161881183,0.8604477643966675,0.2918514013290405,17.091636657714844,10.480937957763672,17.199268341064453,10.546159744262695,0.03515625,0.0390625
D,two_concepts,TinyCNN,4010,template_retention_1,200,auroc,2,True,0.6756486994974026,3.355525479697974e-08,0.6756486659421478,0.7648192936772347,0.765969922858236,0.3737497329711914,0.7785494327545166,6.484537124633789,21.088037490844727,6.493264198303223,21.252163887023926,0.509765625,0.513671875
D,two_concepts,TinyCNN,4010,template_retention_1,200,auroc,4,True,0.8837319341879,1.2028330331759207e-08,0.8837319221595696,0.9104430840990321,0.9106209047546866,0.13397559523582458,1.0183235704898834,2.4693148136138916,25.103259801864624,2.479861259460449,25.2655668258667,0.806640625,0.8125
D,two_concepts,TinyCNN,4010,template_retention_1,200,auroc,8,True,0.9898464566001006,1.8586489014538188e-09,0.9898464547414517,0.982290617719919,0.9821753830105946,0.011699920520186424,1.1405992452055216,0.4882931709289551,27.08428144454956,0.4945516288280487,27.2508764564991,0.986328125,0.990234375
D,two_concepts,TinyCNN,4010,template_retention_1,200,validation_patch,1,True,0.4634214570255528,5.551089110600316e-08,0.4634214015146617,0.5936975238394604,0.5957444336629981,0.6182990074157715,0.5340001583099365,11.202803611755371,16.369771003723145,11.216243743896484,16.529184341430664,0.185546875,0.189453125
D,two_concepts,TinyCNN,4010,template_retention_1,200,validation_patch,2,True,0.6756486994974026,3.355525479697974e-08,0.6756486659421478,0.7648192936772347,0.765969922858236,0.3737497329711914,0.7785494327545166,6.484537124633789,21.088037490844727,6.493264198303223,21.252163887023926,0.509765625,0.513671875
D,two_concepts,TinyCNN,4010,template_retention_1,200,validation_patch,4,True,0.8713045791794198,2.6245661643997664e-08,0.8713045529337582,0.8941184952734749,0.8944250097703277,0.14829564094543457,1.0040035247802734,2.9194254875183105,24.653149127960205,2.9292232990264893,24.81620478630066,0.79296875,0.798828125
D,two_concepts,TinyCNN,4010,template_retention_1,200,validation_patch,8,True,0.9855009158989906,1.1647982578466554e-10,0.9855009160154704,0.9737605318951639,0.9735992340475554,0.0167072806507349,1.135591885074973,0.7234896421432495,26.849084973335266,0.7325006127357483,27.0129274725914,0.986328125,0.990234375
D,two_concepts,TinyCNN,4011,template_release,200,contrast,1,True,0.05078939594675935,5.948217896012409e-08,0.05078945542893831,0.23243433619115428,0.22940353443477557,1.8057115077972412,0.09661829471588135,109.87325286865234,33.27184295654297,110.86504364013672,33.00408172607422,0.013671875,0.017578125
D,two_concepts,TinyCNN,4011,template_release,200,contrast,2,True,0.326889543973774,4.2180393289292795e-08,0.3268895861541673,0.5587193562585084,0.5595624773031184,1.2804780006408691,0.6218518018722534,63.16716003417969,79.97793579101562,63.36537170410156,80.50375366210938,0.17578125,0.181640625
D,two_concepts,TinyCNN,4011,template_release,200,contrast,4,True,0.9067617254478002,5.842766270802713e-09,0.9067617312905665,0.9059398270383919,0.90590259983234,0.17736993730068207,1.7249598652124405,13.464252471923828,129.68084335327148,13.537713050842285,130.33141231536865,0.86328125,0.869140625
D,two_concepts,TinyCNN,4011,template_release,200,contrast,8,True,0.994406671014096,1.3906409357389293e-10,0.9944066708750319,0.9803093534331639,0.9800698128636804,0.010640355758368969,1.8916894467547536,2.8186192512512207,140.3264765739441,2.8673386573791504,141.0017867088318,0.98828125,0.99609375
D,two_concepts,TinyCNN,4011,template_release,200,auroc,1,True,0.05078939594675935,5.948217896012409e-08,0.05078945542893831,0.23243433619115428,0.22940353443477557,1.8057115077972412,0.09661829471588135,109.87325286865234,33.27184295654297,110.86504364013672,33.00408172607422,0.013671875,0.017578125
D,two_concepts,TinyCNN,4011,template_release,200,auroc,2,True,0.326889543973774,4.2180393289292795e-08,0.3268895861541673,0.5587193562585084,0.5595624773031184,1.2804780006408691,0.6218518018722534,63.16716003417969,79.97793579101562,63.36537170410156,80.50375366210938,0.17578125,0.181640625
D,two_concepts,TinyCNN,4011,template_release,200,auroc,4,True,0.9067617254478002,5.842766270802713e-09,0.9067617312905665,0.9059398270383919,0.90590259983234,0.17736993730068207,1.7249598652124405,13.464252471923828,129.68084335327148,13.537713050842285,130.33141231536865,0.86328125,0.869140625
D,two_concepts,TinyCNN,4011,template_release,200,auroc,8,True,0.994406671014096,1.3906409357389293e-10,0.9944066708750319,0.9803093534331639,0.9800698128636804,0.010640355758368969,1.8916894467547536,2.8186192512512207,140.3264765739441,2.8673386573791504,141.0017867088318,0.98828125,0.99609375
D,two_concepts,TinyCNN,4011,template_release,200,validation_patch,1,True,0.2739340732720562,4.5498842138336215e-08,0.27393411877089835,0.5252305232712766,0.5241653911160586,1.3812167644500732,0.5211130380630493,67.96092224121094,75.18417358398438,68.45791625976562,75.41120910644531,0.142578125,0.1484375
D,two_concepts,TinyCNN,4011,template_release,200,validation_patch,2,True,0.5568335503836408,5.910342260051493e-08,0.5568336094870634,0.6812986926879062,0.6788277495469108,0.843048632144928,1.0592811703681946,45.62053298950195,97.52456283569336,46.20677947998047,97.66234588623047,0.40234375,0.408203125
D,two_concepts,TinyCNN,4011,template_release,200,validation_patch,4,True,0.9051633711407354,1.3776038421120518e-08,0.9051633849167738,0.8901470122501948,0.889815634768144,0.18041053414344788,1.7219192683696747,15.724916458129883,127.42017936706543,15.852129936218262,128.01699542999268,0.86328125,0.869140625
D,two_concepts,TinyCNN,4011,template_release,200,validation_patch,8,True,0.9965916289538885,5.207689834918483e-10,0.9965916284331195,0.9858474879484481,0.9853615387870617,0.006483846344053745,1.8958459561690688,2.025862693786621,141.1192331314087,2.106022834777832,141.7631025314331,0.98828125,0.99609375
D,two_concepts,TinyCNN,4011,template_retention_1,200,contrast,1,True,0.3167238077402069,0.0,0.3167238077402069,0.42844424008976545,0.4301838111436418,0.7428597211837769,0.3443429470062256,14.149803161621094,10.606842041015625,14.217262268066406,10.73335075378418,0.09375,0.109375
D,two_concepts,TinyCNN,4011,template_retention_1,200,contrast,2,True,0.7834773354906154,0.0,0.7834773354906154,0.8321888589581876,0.8327605567241867,0.23540401458740234,0.8517986536026001,4.154440879821777,20.60220432281494,4.172727108001709,20.777885913848877,0.63671875,0.650390625
D,two_concepts,TinyCNN,4011,template_retention_1,200,contrast,4,True,0.9183692853535448,0.0,0.9183692853535448,0.9256345740535233,0.9255090871271502,0.08874913305044174,0.9984535351395607,1.8410385847091675,22.91560661792755,1.8585938215255737,23.092019200325012,0.86328125,0.87890625
D,two_concepts,TinyCNN,4011,template_retention_1,200,contrast,8,True,0.982899842619909,0.0,0.982899842619909,0.9753199094086942,0.9749979493639283,0.018591338768601418,1.068611329421401,0.6109961867332458,24.145649015903473,0.6238164901733398,24.326796531677246,0.958984375,0.974609375
D,two_concepts,TinyCNN,4011,template_retention_1,200,auroc,1,True,0.3167238077402069,0.0,0.3167238077402069,0.42844424008976545,0.4301838111436418,0.7428597211837769,0.3443429470062256,14.149803161621094,10.606842041015625,14.217262268066406,10.73335075378418,0.09375,0.109375
D,two_concepts,TinyCNN,4011,template_retention_1,200,auroc,2,True,0.7834773354906154,0.0,0.7834773354906154,0.8321888589581876,0.8327605567241867,0.23540401458740234,0.8517986536026001,4.154440879821777,20.60220432281494,4.172727108001709,20.777885913848877,0.63671875,0.650390625
D,two_concepts,TinyCNN,4011,template_retention_1,200,auroc,4,True,0.9183692853535448,0.0,0.9183692853535448,0.9256345740535233,0.9255090871271502,0.08874913305044174,0.9984535351395607,1.8410385847091675,22.91560661792755,1.8585938215255737,23.092019200325012,0.86328125,0.87890625
D,two_concepts,TinyCNN,4011,template_retention_1,200,auroc,8,True,0.982899842619909,0.0,0.982899842619909,0.9753199094086942,0.9749979493639283,0.018591338768601418,1.068611329421401,0.6109961867332458,24.145649015903473,0.6238164901733398,24.326796531677246,0.958984375,0.974609375
D,two_concepts,TinyCNN,4011,template_retention_1,200,validation_patch,1,True,0.5730662695373021,0.0,0.5730662695373021,0.6634595856948575,0.6622709030527301,0.46416348218917847,0.623039186000824,8.331612586975098,16.42503261566162,8.426547050476074,16.52406597137451,0.333984375,0.34765625
D,two_concepts,TinyCNN,4011,template_retention_1,200,validation_patch,2,True,0.7834773354906154,0.0,0.7834773354906154,0.8321888589581876,0.8327605567241867,0.23540401458740234,0.8517986536026001,4.154440879821777,20.60220432281494,4.172727108001709,20.777885913848877,0.63671875,0.650390625
D,two_concepts,TinyCNN,4011,template_retention_1,200,validation_patch,4,True,0.9340994409282862,0.0,0.9340994409282862,0.9381858448465178,0.9377545043855328,0.0716472640633583,1.0155554041266441,1.5303112268447876,23.22633397579193,1.5530632734298706,23.397549748420715,0.900390625,0.9140625
D,two_concepts,TinyCNN,4011,template_retention_1,200,validation_patch,8,True,0.9856288223532306,0.0,0.9856288223532306,0.9756689833062806,0.9751767923495718,0.015624386258423328,1.0715782819315791,0.6023544073104858,24.154290795326233,0.6193543076515198,24.331258714199066,0.9609375,0.97265625
D,two_concepts,TinyCNN,4012,template_release,200,contrast,1,True,0.07500524410077469,5.86018245041231e-08,0.07500518549895019,0.28765701248349196,0.28701974343972203,1.7405140399932861,0.14113330841064453,104.05758666992188,42.02033996582031,104.48123168945312,42.060302734375,0.01953125,0.0234375
D,two_concepts,TinyCNN,4012,template_release,200,contrast,2,True,0.3228627652246334,4.289913768662501e-08,0.32286272232549573,0.5488379057599717,0.5448086043915984,1.274133563041687,0.6075137853622437,65.90481567382812,80.17311096191406,66.70445251464844,79.83708190917969,0.150390625,0.15625
D,two_concepts,TinyCNN,4012,template_release,200,contrast,4,True,0.9418552130226274,3.6836863559486233e-09,0.9418552093389411,0.913514600355173,0.9111568640864862,0.10940798372030258,1.772239364683628,12.633609771728516,133.44431686401367,13.019210815429688,133.52232360839844,0.90625,0.912109375
D,two_concepts,TinyCNN,4012,template_release,200,contrast,8,True,0.9921055762688649,5.190181617820144e-12,0.9921055762636747,0.9795051302112957,0.9789613382802567,0.014854522421956062,1.8667928259819746,2.9938483238220215,143.08407831192017,3.083038091659546,143.45849633216858,0.98828125,0.99609375
D,two_concepts,TinyCNN,4012,template_release,200,auroc,1,True,0.07500524410077469,5.86018245041231e-08,0.07500518549895019,0.28765701248349196,0.28701974343972203,1.7405140399932861,0.14113330841064453,104.05758666992188,42.02033996582031,104.48123168945312,42.060302734375,0.01953125,0.0234375
D,two_concepts,TinyCNN,4012,template_release,200,auroc,2,True,0.3228627652246334,4.289913768662501e-08,0.32286272232549573,0.5488379057599717,0.5448086043915984,1.274133563041687,0.6075137853622437,65.90481567382812,80.17311096191406,66.70445251464844,79.83708190917969,0.150390625,0.15625
D,two_concepts,TinyCNN,4012,template_release,200,auroc,4,True,0.9418552130226274,3.6836863559486233e-09,0.9418552093389411,0.913514600355173,0.9111568640864862,0.10940798372030258,1.772239364683628,12.633609771728516,133.44431686401367,13.019210815429688,133.52232360839844,0.90625,0.912109375
D,two_concepts,TinyCNN,4012,template_release,200,auroc,8,True,0.9921055762688649,5.190181617820144e-12,0.9921055762636747,0.9795051302112957,0.9789613382802567,0.014854522421956062,1.8667928259819746,2.9938483238220215,143.08407831192017,3.083038091659546,143.45849633216858,0.98828125,0.99609375
D,two_concepts,TinyCNN,4012,template_release,200,validation_patch,1,True,0.3463906110354633,4.140856202372589e-08,0.3463905696269013,0.5866372924540728,0.5855744898319375,1.2298624515533447,0.6517848968505859,60.38316345214844,85.69476318359375,60.730560302734375,85.81097412109375,0.193359375,0.197265625
D,two_concepts,TinyCNN,4012,template_release,200,validation_patch,2,True,0.6353613437264621,2.3101201840347585e-08,0.6353613206252603,0.7512758578150646,0.7488915524326079,0.6861213445663452,1.1955260038375854,36.33311080932617,109.74481582641602,36.797821044921875,109.74371337890625,0.41796875,0.423828125
D,two_concepts,TinyCNN,4012,template_release,200,validation_patch,4,True,0.9452225244122315,3.4703548923431526e-09,0.9452225209418766,0.9007532802213809,0.8998631081181127,0.1030718982219696,1.778575450181961,14.49775505065918,131.580171585083,14.674217224121094,131.86731719970703,0.9296875,0.935546875
D,two_concepts,TinyCNN,4012,template_release,200,validation_patch,8,True,0.9954620917956162,7.824437764369918e-10,0.9954620910131724,0.9816970862276924,0.9814647719660878,0.008538743481040001,1.8731086049228907,2.673651695251465,143.40427494049072,2.7161812782287598,143.82535314559937,0.986328125,0.994140625
D,two_concepts,TinyCNN,4012,template_retention_1,200,contrast,1,True,0.5842273994559753,2.877463012307402e-08,0.5842273706813452,0.6813850832180922,0.6799319990629825,0.4306219816207886,0.605093240737915,7.2205705642700195,15.441805839538574,7.270911693572998,15.445858478546143,0.361328125,0.37890625
D,two_concepts,TinyCNN,4012,template_retention_1,200,contrast,2,True,0.7885447104230573,0.0,0.7885447104230573,0.8124650352548993,0.8110045188423636,0.2190074622631073,0.8167077600955963,4.249987602233887,18.412388801574707,4.2933669090271,18.42340326309204,0.685546875,0.69921875
D,two_concepts,TinyCNN,4012,template_retention_1,200,contrast,4,True,0.9543044127391502,0.0,0.9543044127391502,0.946749250796041,0.9460759454346845,0.04732761159539223,0.9883876107633114,1.2067883014678955,21.4555881023407,1.224980354309082,21.49178981781006,0.923828125,0.9375
D,two_concepts,TinyCNN,4012,template_retention_1,200,contrast,8,True,0.9859044363314695,0.0,0.9859044363314695,0.9744546951587626,0.9742991732667905,0.01459899079054594,1.0211162315681577,0.5789172649383545,22.08345913887024,0.5838397145271301,22.13293045759201,0.96484375,0.97265625
D,two_concepts,TinyCNN,4012,template_retention_1,200,auroc,1,True,0.5842273994559753,2.877463012307402e-08,0.5842273706813452,0.6813850832180922,0.6799319990629825,0.4306219816207886,0.605093240737915,7.2205705642700195,15.441805839538574,7.270911693572998,15.445858478546143,0.361328125,0.37890625
D,two_concepts,TinyCNN,4012,template_retention_1,200,auroc,2,True,0.7885447104230573,0.0,0.7885447104230573,0.8124650352548993,0.8110045188423636,0.2190074622631073,0.8167077600955963,4.249987602233887,18.412388801574707,4.2933669090271,18.42340326309204,0.685546875,0.69921875
D,two_concepts,TinyCNN,4012,template_retention_1,200,auroc,4,True,0.9543044127391502,0.0,0.9543044127391502,0.946749250796041,0.9460759454346845,0.04732761159539223,0.9883876107633114,1.2067883014678955,21.4555881023407,1.224980354309082,21.49178981781006,0.923828125,0.9375
D,two_concepts,TinyCNN,4012,template_retention_1,200,auroc,8,True,0.98669366059075,8.992071531821466e-10,0.9866936596915429,0.9748549091953944,0.9746638234637237,0.013781579211354256,1.0219336431473494,0.5698474645614624,22.09252893924713,0.5755560994148254,22.141214072704315,0.958984375,0.970703125
D,two_concepts,TinyCNN,4012,template_retention_1,200,validation_patch,1,True,0.5842273994559753,2.877463012307402e-08,0.5842273706813452,0.6813850832180922,0.6799319990629825,0.4306219816207886,0.605093240737915,7.2205705642700195,15.441805839538574,7.270911693572998,15.445858478546143,0.361328125,0.37890625
D,two_concepts,TinyCNN,4012,template_retention_1,200,validation_patch,2,True,0.7814114220778989,0.0,0.7814114220778989,0.7973678401018178,0.7959552078776638,0.22639551758766174,0.8093197047710419,4.59212589263916,18.070250511169434,4.635239124298096,18.081531047821045,0.658203125,0.671875
D,two_concepts,TinyCNN,4012,template_retention_1,200,validation_patch,4,True,0.9632641203727949,7.19365755852408e-09,0.9632641275664524,0.9379700646233916,0.9364859839900992,0.038047906011343,0.9976673163473606,1.4057456254959106,21.256630778312683,1.4428333044052124,21.273936867713928,0.927734375,0.939453125
D,two_concepts,TinyCNN,4012,template_retention_1,200,validation_patch,8,True,0.9918505706627798,8.992071531821466e-10,0.9918505697635727,0.9834688163288632,0.983408475075419,0.008440488949418068,1.0272747334092855,0.37463587522506714,22.287740528583527,0.3769058585166931,22.339864313602448,0.97265625,0.98046875
D,two_concepts,TinyCNN,4013,template_release,200,contrast,1,True,0.4122815962691271,0.0,0.4122815962691271,0.6485318777018885,0.6479504121405932,1.1006507873535156,0.7721010446548462,50.48468780517578,93.1547622680664,51.180702209472656,94.19853973388672,0.1875,0.193359375
D,two_concepts,TinyCNN,4013,template_release,200,contrast,2,True,0.6598206136787894,3.182730345940854e-08,0.659820581851486,0.7534656142126965,0.7525070390426776,0.6370716691017151,1.2356801629066467,35.41206359863281,108.22738647460938,35.98033905029297,109.3989028930664,0.490234375,0.49609375
D,two_concepts,TinyCNN,4013,template_release,200,contrast,4,True,0.955657440854367,0.0,0.955657440854367,0.9442782442446026,0.944422847043749,0.08304260671138763,1.7897092252969742,8.003841400146484,135.6356086730957,8.079764366149902,137.29947757720947,0.939453125,0.947265625
D,two_concepts,TinyCNN,4013,template_release,200,contrast,8,True,0.9958567750872513,9.946032886176681e-10,0.9958567760818546,0.984025029266308,0.9838590009901786,0.0077592311426997185,1.864992600865662,2.2946360111236572,141.34481406211853,2.3465662002563477,143.03267574310303,0.990234375,0.998046875
D,two_concepts,TinyCNN,4013,template_release,200,auroc,1,True,0.4122815962691271,0.0,0.4122815962691271,0.6485318777018885,0.6479504121405932,1.1006507873535156,0.7721010446548462,50.48468780517578,93.1547622680664,51.180702209472656,94.19853973388672,0.1875,0.193359375
D,two_concepts,TinyCNN,4013,template_release,200,auroc,2,True,0.707951262468187,0.0,0.707951262468187,0.766901877133559,0.7671808164386863,0.5469348430633545,1.3258169889450073,33.48208999633789,110.1573600769043,33.847076416015625,111.53216552734375,0.548828125,0.5546875
D,two_concepts,TinyCNN,4013,template_release,200,auroc,4,True,0.955657440854367,0.0,0.955657440854367,0.9442782442446026,0.944422847043749,0.08304260671138763,1.7897092252969742,8.003841400146484,135.6356086730957,8.079764366149902,137.29947757720947,0.939453125,0.947265625
D,two_concepts,TinyCNN,4013,template_release,200,auroc,8,True,0.9958567750872513,9.946032886176681e-10,0.9958567760818546,0.984025029266308,0.9838590009901786,0.0077592311426997185,1.864992600865662,2.2946360111236572,141.34481406211853,2.3465662002563477,143.03267574310303,0.990234375,0.998046875
D,two_concepts,TinyCNN,4013,template_release,200,validation_patch,1,True,0.4122815962691271,0.0,0.4122815962691271,0.6485318777018885,0.6479504121405932,1.1006507873535156,0.7721010446548462,50.48468780517578,93.1547622680664,51.180702209472656,94.19853973388672,0.1875,0.193359375
D,two_concepts,TinyCNN,4013,template_release,200,validation_patch,2,True,0.7040362495163841,0.0,0.7040362495163841,0.793563682901943,0.7926317077148916,0.5542666912078857,1.318485140800476,29.652400970458984,113.9870491027832,30.147045135498047,115.23219680786133,0.54296875,0.548828125
D,two_concepts,TinyCNN,4013,template_release,200,validation_patch,4,True,0.9394566391818804,3.9784129324260675e-09,0.9394566352034674,0.9386268524484108,0.9388532038691066,0.11338270455598831,1.7593691274523735,8.815603256225586,134.8238468170166,8.889473915100098,136.48976802825928,0.91015625,0.91796875
D,two_concepts,TinyCNN,4013,template_release,200,validation_patch,8,True,0.9977368303173303,0.0,0.9977368303173303,0.9934272481610295,0.993345193628908,0.0042383549734950066,1.8685134770348668,0.9441064596176147,142.69534361362457,0.9674707651138306,144.41177117824554,0.990234375,0.998046875
D,two_concepts,TinyCNN,4013,template_retention_1,200,contrast,1,True,0.7154669950938652,2.784791752752369e-08,0.7154670229417828,0.7473535815876228,0.7473518154550177,0.30450189113616943,0.7656795978546143,6.54420280456543,19.35841178894043,6.5895161628723145,19.492270946502686,0.509765625,0.51953125
D,two_concepts,TinyCNN,4013,template_retention_1,200,contrast,2,True,0.8675685465347611,1.3923958652739543e-08,0.8675685604587198,0.8650957848904637,0.8639811452346463,0.14172565937042236,0.9284558296203613,3.4943718910217285,22.40824270248413,3.5476150512695312,22.53417205810547,0.77734375,0.787109375
D,two_concepts,TinyCNN,4013,template_retention_1,200,contrast,4,True,0.9597873392395424,3.480989718696037e-09,0.9597873427205321,0.9526356354327514,0.9522428202897567,0.043034832924604416,1.0271466560661793,1.2268608808517456,24.675753712654114,1.2455925941467285,24.83619451522827,0.9296875,0.927734375
D,two_concepts,TinyCNN,4013,template_retention_1,200,contrast,8,True,0.9880261883137997,0.0,0.9880261883137997,0.9806478812710643,0.9806590695818629,0.01281415019184351,1.0573673387989402,0.5012705326080322,25.401344060897827,0.5044460892677307,25.57734102010727,0.96875,0.9765625
D,two_concepts,TinyCNN,4013,template_retention_1,200,auroc,1,True,0.7154669950938652,2.784791752752369e-08,0.7154670229417828,0.7473535815876228,0.7473518154550177,0.30450189113616943,0.7656795978546143,6.54420280456543,19.35841178894043,6.5895161628723145,19.492270946502686,0.509765625,0.51953125
D,two_concepts,TinyCNN,4013,template_retention_1,200,auroc,2,True,0.8675685465347611,1.3923958652739543e-08,0.8675685604587198,0.8650957848904637,0.8639811452346463,0.14172565937042236,0.9284558296203613,3.4943718910217285,22.40824270248413,3.5476150512695312,22.53417205810547,0.77734375,0.787109375
D,two_concepts,TinyCNN,4013,template_retention_1,200,auroc,4,True,0.9597873392395424,3.480989718696037e-09,0.9597873427205321,0.9526356354327514,0.9522428202897567,0.043034832924604416,1.0271466560661793,1.2268608808517456,24.675753712654114,1.2455925941467285,24.83619451522827,0.9296875,0.927734375
D,two_concepts,TinyCNN,4013,template_retention_1,200,auroc,8,True,0.9880593969552981,8.702474296740093e-10,0.9880593978255455,0.9811589958859919,0.981186000927063,0.012778610922396183,1.0574028780683875,0.4880312979221344,25.414583295583725,0.49070271849632263,25.591084390878677,0.96875,0.9765625
D,two_concepts,TinyCNN,4013,template_retention_1,200,validation_patch,1,True,0.7154669950938652,2.784791752752369e-08,0.7154670229417828,0.7473535815876228,0.7473518154550177,0.30450189113616943,0.7656795978546143,6.54420280456543,19.35841178894043,6.5895161628723145,19.492270946502686,0.509765625,0.51953125
D,two_concepts,TinyCNN,4013,template_retention_1,200,validation_patch,2,True,0.8675685465347611,1.3923958652739543e-08,0.8675685604587198,0.8650957848904637,0.8639811452346463,0.14172565937042236,0.9284558296203613,3.4943718910217285,22.40824270248413,3.5476150512695312,22.53417205810547,0.77734375,0.787109375
D,two_concepts,TinyCNN,4013,template_retention_1,200,validation_patch,4,True,0.9656808636185005,3.4809896076737346e-09,0.9656808670994901,0.9625401980091941,0.9621184572296139,0.036727696657180786,1.033453792333603,0.9703068137168884,24.93230777978897,0.9880183339118958,25.093768775463104,0.931640625,0.9375
D,two_concepts,TinyCNN,4013,template_retention_1,200,validation_patch,8,True,0.988423089016035,0.0,0.988423089016035,0.9812204699151647,0.9812210071152832,0.012389395385980606,1.057792093604803,0.48643895983695984,25.4161756336689,0.4897896945476532,25.591997414827347,0.970703125,0.974609375
D,two_concepts,TinyCNN,4014,template_release,200,contrast,1,True,0.2816047433830484,0.0,0.2816047433830484,0.5822820032628033,0.5818204723706513,1.3447566032409668,0.5271329879760742,54.13916778564453,75.46781158447266,54.322181701660156,75.57939910888672,0.048828125,0.056640625
D,two_concepts,TinyCNN,4014,template_release,200,contrast,2,True,0.7043332075787955,0.0,0.7043332075787955,0.7951379032986289,0.7943423207172835,0.5534555912017822,1.3184340000152588,26.551555633544922,103.05542373657227,26.715255737304688,103.18632507324219,0.5546875,0.56640625
D,two_concepts,TinyCNN,4014,template_release,200,contrast,4,True,0.9419578473824758,3.980245688595119e-09,0.9419578513627215,0.8926196926320147,0.891132170163381,0.10864847898483276,1.7632411122322083,13.917238235473633,115.68974113464355,14.14210319519043,115.75947761535645,0.916015625,0.923828125
D,two_concepts,TinyCNN,4014,template_release,200,contrast,8,True,0.9951165494168526,4.975306833188142e-10,0.9951165489193219,0.9806219399445933,0.9805435701255575,0.009141280315816402,1.8627483109012246,2.5115315914154053,127.09544777870178,2.5274205207824707,127.3741602897644,0.982421875,0.994140625
